timestamp,ohci2,ohci4,ohci1,ohci7,ohci3,ohci8,ohci6,ohci5,ohci9,max,min,avg
226,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
227,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
228,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
229,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
230,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
231,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
232,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
233,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
234,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
235,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
236,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
237,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
238,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
239,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
240,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
241,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
242,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
243,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
244,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
245,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
246,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
247,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
248,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
249,0.7857,0.7216,0.7308,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7393
250,0.7857,0.7216,0.7381,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7401
251,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
252,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
253,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
254,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
255,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
256,0.7857,0.7216,0.7436,0.7747,0.7399,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7407
257,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
258,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
259,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
260,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
261,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
262,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
263,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
264,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
265,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
266,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
267,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
268,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
269,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
270,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
271,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
272,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
273,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
274,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
275,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
276,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
277,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
278,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
279,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
280,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
281,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
282,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
283,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
284,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
285,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6648,0.7619,0.7857,0.6648,0.7409
286,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
287,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
288,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
289,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
290,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
291,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
292,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
293,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
294,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
295,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
296,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
297,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
298,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
299,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
300,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
301,0.7857,0.7216,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7412
302,0.7857,0.7326,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7424
303,0.7857,0.7326,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7424
304,0.7857,0.7326,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7424
305,0.7857,0.7326,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7424
306,0.7857,0.7363,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7619,0.7857,0.6667,0.7428
307,0.7857,0.7363,0.7436,0.7747,0.7418,0.7436,0.7308,0.6667,0.7747,0.7857,0.6667,0.7442
308,0.7857,0.7363,0.7473,0.7747,0.7418,0.7436,0.7308,0.6667,0.7747,0.7857,0.6667,0.7446
309,0.7857,0.7363,0.7491,0.7747,0.7418,0.7436,0.7308,0.6667,0.7747,0.7857,0.6667,0.7448
310,0.7857,0.7363,0.7491,0.7747,0.7418,0.7436,0.7308,0.6667,0.7747,0.7857,0.6667,0.7448
311,0.7857,0.7363,0.7491,0.7747,0.7418,0.7436,0.7308,0.6667,0.7747,0.7857,0.6667,0.7448
312,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
313,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
314,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
315,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
316,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
317,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
318,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
319,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
320,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
321,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
322,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
323,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
324,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
325,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
326,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
327,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
328,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
329,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
330,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
331,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
332,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
333,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
334,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
335,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
336,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
337,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
338,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
339,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
340,0.7912,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7912,0.6667,0.7469
341,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
342,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
343,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
344,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
345,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
346,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
347,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
348,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
349,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
350,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
351,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
352,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
353,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
354,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
355,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
356,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
357,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
358,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
359,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
360,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
361,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
362,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
363,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
364,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
365,0.7967,0.7363,0.7491,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7475
366,0.7967,0.7363,0.7509,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7477
367,0.7967,0.7363,0.7509,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7477
368,0.7967,0.7363,0.7509,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7477
369,0.7967,0.7363,0.7509,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7477
370,0.7967,0.7363,0.7509,0.7747,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7477
371,0.7967,0.7363,0.7509,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7479
372,0.7967,0.7363,0.7509,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7479
373,0.7967,0.7363,0.7509,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7479
374,0.7967,0.7363,0.7509,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7479
375,0.7967,0.7363,0.7527,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7481
376,0.7967,0.7363,0.7527,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7481
377,0.7967,0.7363,0.7527,0.7766,0.7546,0.7436,0.7308,0.6667,0.7747,0.7967,0.6667,0.7481
378,0.7967,0.7363,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7483
379,0.7967,0.7363,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7483
380,0.7967,0.7436,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7491
381,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
382,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
383,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
384,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
385,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
386,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
387,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
388,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
389,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
390,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
391,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
392,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
393,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
394,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
395,0.7967,0.7491,0.7527,0.7766,0.7546,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7497
396,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
397,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
398,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
399,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
400,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
401,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
402,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
403,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
404,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
405,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
406,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
407,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
408,0.7967,0.7491,0.7527,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7499
409,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
410,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
411,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
412,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
413,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
414,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
415,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
416,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
417,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
418,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
419,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
420,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
421,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
422,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
423,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
424,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
425,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
426,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
427,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
428,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
429,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
430,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
431,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
432,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
433,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
434,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
435,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
436,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
437,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
438,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
439,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
440,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
441,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
442,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
443,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
444,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
445,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
446,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
447,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
448,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
449,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
