timestamp,e1000e0,e1000e4,e1000e6,e1000e7,e1000e3,e1000e9,e1000e1,e1000e2,e1000e5,e1000e8,max,min,avg
1776,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1777,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1778,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1780,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1785,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1786,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1789,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1792,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1794,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1798,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1799,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1802,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1803,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1805,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1807,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1808,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1810,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1812,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1814,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1816,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1817,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1822,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1823,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1828,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1831,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1833,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1834,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1836,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1837,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1838,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1843,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1844,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1846,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1847,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1848,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1852,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1853,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1856,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1858,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1861,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1862,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1864,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1867,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1869,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1871,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1873,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3168,0.5631,0.1892,0.3623
1875,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1878,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1880,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1884,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1886,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1887,0.5631,0.3003,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3625
1890,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1891,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1894,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1896,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1898,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1899,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1900,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1901,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1903,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1906,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1910,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1912,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1913,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1918,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1919,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1921,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1925,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1928,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1931,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1933,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1937,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1940,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1941,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1947,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1949,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1951,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1956,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1957,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1958,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1959,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1964,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1965,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1966,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1968,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1970,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1972,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1974,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1977,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1978,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1979,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1980,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1984,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1985,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1986,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1991,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1998,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
1999,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
2002,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
2006,0.5631,0.3108,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3635
2007,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2010,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2012,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2016,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2017,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2018,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2022,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2024,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2026,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2033,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2034,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2035,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2036,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2042,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2043,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2044,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.3363,0.512,0.1892,0.3183,0.5631,0.1892,0.3643
2045,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2052,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2053,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2054,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2061,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2064,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2065,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2067,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2068,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2070,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2071,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2072,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2076,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2078,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2081,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2085,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2087,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2090,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2095,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2097,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2098,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2099,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2103,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2106,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2108,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2115,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2118,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2122,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2124,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2125,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2127,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2128,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2131,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2134,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2138,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2141,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2145,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2147,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2148,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2150,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2154,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2155,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2159,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2161,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2163,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2169,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2170,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2173,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2179,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2180,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2182,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2183,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2186,0.5631,0.3183,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3718
2188,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2190,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2193,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2194,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2195,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2197,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2200,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2206,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2212,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2213,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2216,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2217,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2220,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2223,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2226,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2229,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2231,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2235,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2238,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2241,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2244,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2246,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2247,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2253,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2255,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2256,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2257,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2260,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2261,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2262,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2263,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2269,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2270,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2272,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2273,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2278,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2279,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2283,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2288,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2294,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
2295,0.5631,0.3213,0.2267,0.482,0.2658,0.4309,0.4114,0.512,0.1892,0.3183,0.5631,0.1892,0.3721
