timestamp,pcnet7,pcnet2,pcnet4,pcnet9,pcnet3,pcnet0,pcnet5,pcnet8,pcnet1,pcnet6,max,min,avg
208,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
209,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
210,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
211,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
212,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
213,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
214,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
215,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
216,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
217,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
218,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6588,0.6569,0.6679,0.6916,0.6569,0.6688
219,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
220,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
221,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
222,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
223,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
224,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
225,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
226,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
227,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
228,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
229,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
230,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
231,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
232,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
233,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
234,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
235,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
236,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
237,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
238,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
239,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
240,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
241,0.6642,0.6606,0.6642,0.6916,0.6825,0.6807,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6692
242,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
243,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
244,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
245,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
246,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
247,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
248,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
249,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
250,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
251,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
252,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
253,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
254,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
255,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
256,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
257,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
258,0.6642,0.6606,0.6642,0.6916,0.6825,0.688,0.6606,0.6624,0.6569,0.6679,0.6916,0.6569,0.6699
259,0.6642,0.6606,0.6642,0.6916,0.6825,0.7172,0.6606,0.6624,0.6569,0.6679,0.7172,0.6569,0.6728
260,0.6642,0.6606,0.6642,0.6916,0.6825,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6759
261,0.6642,0.6606,0.6642,0.6916,0.6825,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6759
262,0.6642,0.6606,0.6642,0.6916,0.6825,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6759
263,0.6642,0.6606,0.6642,0.6916,0.6825,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6759
264,0.6642,0.6606,0.6642,0.6916,0.6861,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6763
265,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
266,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
267,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
268,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
269,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
270,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
271,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
272,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
273,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
274,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
275,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
276,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
277,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
278,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
279,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
280,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
281,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
282,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
283,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
284,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
285,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
286,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
287,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
288,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
289,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
290,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
291,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
292,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
293,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
294,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
295,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
296,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
297,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
298,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
299,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
300,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
301,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
302,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
303,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
304,0.6642,0.6606,0.6642,0.6916,0.6971,0.7482,0.6606,0.6624,0.6569,0.6679,0.7482,0.6569,0.6774
305,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
306,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
307,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
308,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
309,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
310,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
311,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
312,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
313,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
314,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
315,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
316,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
317,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
318,0.6642,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6781
319,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
320,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
321,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
322,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
323,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
324,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
325,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
326,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
327,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
328,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
329,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
330,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
331,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
332,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
333,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
334,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
335,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
336,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
337,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
338,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6679,0.7555,0.6569,0.6783
339,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
340,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
341,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
342,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
343,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
344,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
345,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
346,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
347,0.6661,0.6606,0.6642,0.6916,0.6971,0.7555,0.6606,0.6624,0.6569,0.6697,0.7555,0.6569,0.6785
348,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
349,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
350,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
351,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
352,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
353,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
354,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
355,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
356,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
357,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
358,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
359,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
360,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
361,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
362,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
363,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
364,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
365,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
366,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
367,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
368,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
369,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
370,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6606,0.6624,0.6569,0.6697,0.7573,0.6569,0.6786
371,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.679
372,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.679
373,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.679
374,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.679
375,0.6661,0.6606,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.679
376,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
377,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
378,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
379,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
380,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
381,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
382,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
383,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6569,0.6697,0.7573,0.6569,0.6794
384,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
385,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
386,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
387,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
388,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
389,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
390,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
391,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
392,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
393,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
394,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
395,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
396,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
397,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
398,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
399,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
400,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
401,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
402,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
403,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
404,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
405,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
406,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
407,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
408,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
409,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
410,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
411,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
412,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
413,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
414,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
415,0.6661,0.6642,0.6642,0.6916,0.6971,0.7573,0.6642,0.6624,0.6606,0.6697,0.7573,0.6606,0.6797
