timestamp,legacy_ne20007,legacy_ne20004,legacy_ne20001,legacy_ne20002,legacy_ne20003,legacy_ne20009,legacy_ne20006,legacy_ne20008,legacy_ne20000,legacy_ne20005,max,min,avg
3565,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3567,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3571,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3572,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3574,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3575,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3576,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3577,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3579,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3580,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3581,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3583,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3584,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3586,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3588,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3590,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3591,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3594,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3595,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3597,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3598,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3599,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3600,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3601,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3602,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3603,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3605,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3607,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3608,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3609,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3610,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3613,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3614,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3615,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3616,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3618,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3620,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3621,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3622,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3623,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3624,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3625,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3626,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3629,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3630,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3631,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3632,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3634,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3635,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3638,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3639,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3641,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3644,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3646,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3647,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3648,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3649,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3651,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3652,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3653,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3654,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3655,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3658,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3659,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3660,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3661,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3663,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3664,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3667,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3668,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3669,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3670,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3671,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3673,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3674,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7414,0.7435,0.7414,0.7422
3675,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3676,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3677,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3678,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3680,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3682,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3683,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3684,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3685,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3686,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3687,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3688,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3689,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3690,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3694,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3695,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3696,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3697,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3698,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3701,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3702,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3703,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3704,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3705,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3706,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3707,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3709,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3710,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3711,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3713,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3714,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3715,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3716,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3717,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3720,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3721,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3722,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3725,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3726,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3727,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3728,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3730,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3732,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3734,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3735,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3736,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3737,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3738,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3741,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3746,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3747,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3748,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3749,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3751,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3753,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3754,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3755,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3756,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3757,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3759,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3763,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3764,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3765,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3766,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3767,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3769,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3770,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3772,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3773,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3774,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3776,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3777,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3778,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3782,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3783,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3784,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3786,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3787,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3788,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3794,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3795,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3796,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3798,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3799,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3800,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3801,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3803,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3804,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3805,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3806,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3809,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3810,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3812,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3813,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3814,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3817,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3819,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3820,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3821,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3822,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3823,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3824,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3825,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3826,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3827,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3828,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3831,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3832,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3834,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3835,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3837,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3838,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3840,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3841,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3842,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3843,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3845,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3846,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3847,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3848,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3849,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3851,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3853,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3854,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3855,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3857,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3860,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3867,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
3869,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
