timestamp,legacy_ac972,legacy_ac975,legacy_ac976,legacy_ac971,legacy_ac970,legacy_ac973,max,min,avg
2022,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2023,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2024,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2025,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2026,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2027,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2030,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2031,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2032,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2033,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2034,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2036,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2038,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2039,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2040,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2041,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2042,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2043,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2044,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2045,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2046,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2047,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2048,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2049,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2050,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2051,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2052,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2053,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2054,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2055,0.8868,0.9102,0.8624,0.8615,0.8556,0.8576,0.9102,0.8556,0.8723
2056,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2057,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2059,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2060,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2061,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2062,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2064,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2066,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2068,0.8868,0.9132,0.8624,0.8615,0.8556,0.8576,0.9132,0.8556,0.8729
2069,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2070,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2071,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2072,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2073,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2074,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2075,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2077,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2078,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2079,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2081,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2082,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2083,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2084,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2085,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2086,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2087,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2088,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2089,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2090,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2091,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2092,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2094,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2095,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2096,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2097,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2098,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2099,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2101,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2102,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2103,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2104,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2108,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2109,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2111,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2112,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2114,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2115,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2117,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2118,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2119,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2120,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2121,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2122,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2124,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2126,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2128,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2129,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2130,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2132,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2134,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2135,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2137,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2138,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2139,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2140,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2141,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2143,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2144,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2145,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2146,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2148,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2150,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2151,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2153,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2154,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2155,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2157,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2158,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2160,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2161,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2164,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2166,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2167,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2168,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2169,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2170,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2171,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2172,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2173,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2174,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2175,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2176,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2177,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2178,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2179,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2180,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2181,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2182,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2183,0.8868,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.875
2184,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2185,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2188,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2189,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2190,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2191,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2194,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2198,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2199,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2200,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2201,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2202,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2206,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2208,0.8917,0.9132,0.8624,0.8615,0.8683,0.8576,0.9132,0.8576,0.8758
2209,0.8917,0.9132,0.8624,0.8615,0.8712,0.8576,0.9132,0.8576,0.8763
2210,0.8917,0.9132,0.8624,0.8615,0.8712,0.8576,0.9132,0.8576,0.8763
2213,0.8917,0.9132,0.8624,0.8615,0.8712,0.8576,0.9132,0.8576,0.8763
2214,0.8917,0.9132,0.8624,0.8615,0.8712,0.8576,0.9132,0.8576,0.8763
2217,0.8917,0.9132,0.8624,0.8615,0.8712,0.8576,0.9132,0.8576,0.8763
2218,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2219,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2220,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2222,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2225,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2227,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2228,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2229,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2230,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2232,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2233,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2235,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2236,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2237,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2239,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2240,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2242,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2244,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2247,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2249,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2250,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2251,0.8917,0.9132,0.8624,0.8615,0.8712,0.8624,0.9132,0.8615,0.8771
2252,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2253,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2254,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2255,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2256,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2257,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2258,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2259,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2260,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2262,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2263,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2264,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2265,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2267,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2268,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2271,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2272,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2273,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2274,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2275,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2278,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2279,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2281,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2282,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2283,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2284,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2287,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2290,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2293,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2298,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2299,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2300,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2301,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2302,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2303,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2306,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2307,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2310,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2314,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2315,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2316,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2317,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2318,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2321,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2323,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2325,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2326,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2327,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2328,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2329,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2330,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2331,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2332,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2333,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2334,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2339,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2340,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2341,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2342,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2343,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2346,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2348,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2350,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2352,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2354,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2355,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2356,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2360,0.8917,0.9132,0.8673,0.8615,0.8712,0.8624,0.9132,0.8615,0.8779
2362,0.8917,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8784
2364,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2365,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2367,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2368,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2369,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2370,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2371,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2372,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2373,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2374,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2376,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2378,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2379,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2380,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2381,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2384,0.9044,0.9132,0.8673,0.8615,0.8741,0.8624,0.9132,0.8615,0.8805
2386,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2387,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2389,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2390,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2391,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2392,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2393,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2397,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2398,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2399,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2400,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2401,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2403,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2405,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2408,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2409,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2410,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2411,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2413,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2414,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2415,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2416,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2417,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2418,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2422,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2424,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2425,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2426,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2429,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2434,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2435,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2440,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2441,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2443,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2444,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2447,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2448,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
2449,0.9044,0.9132,0.8673,0.8615,0.8741,0.8654,0.9132,0.8615,0.881
