timestamp,legacy_ee100pro4,legacy_ee100pro6,legacy_ee100pro2,legacy_ee100pro9,legacy_ee100pro7,legacy_ee100pro3,legacy_ee100pro5,legacy_ee100pro1,legacy_ee100pro8,legacy_ee100pro0,max,min,avg
7024,0.4676,0.4583,0.5394,0.3611,0.5347,0.4329,0.3681,0.5532,0.2037,0.1898,0.5532,0.1898,0.4109
7025,0.4676,0.4583,0.5394,0.3611,0.5347,0.4329,0.3681,0.5532,0.3449,0.1898,0.5532,0.1898,0.425
7026,0.4676,0.0116,0.5394,0.3611,0.5347,0.4329,0.3681,0.5532,0.3449,0.1898,0.5532,0.0116,0.3803
7027,0.4676,0.0116,0.5394,0.3727,0.5347,0.4329,0.3681,0.662,0.3449,0.1898,0.662,0.0116,0.3924
7029,0.4676,0.0116,0.5394,0.3727,0.5324,0.4329,0.3681,0.662,0.3449,0.1898,0.662,0.0116,0.3921
7031,0.4676,0.0116,0.5394,0.3727,0.5324,0.4329,0.5324,0.662,0.3449,0.1898,0.662,0.0116,0.4086
7033,0.5301,0.0116,0.5394,0.3727,0.5324,0.4329,0.5324,0.662,0.3449,0.1898,0.662,0.0116,0.4148
7034,0.5301,0.0116,0.6458,0.3727,0.5324,0.4838,0.5324,0.662,0.3449,0.1898,0.662,0.0116,0.4306
7035,0.5301,0.0116,0.6458,0.3727,0.5324,0.4838,0.5324,0.4074,0.3449,0.1898,0.6458,0.0116,0.4051
7038,0.5301,0.0116,0.6458,0.3727,0.5324,0.4838,0.4236,0.4074,0.3449,0.1898,0.6458,0.0116,0.3942
7040,0.5301,0.0116,0.6458,0.3727,0.4005,0.4838,0.4236,0.4074,0.3449,0.1898,0.6458,0.0116,0.381
7041,0.5301,0.338,0.6458,0.3727,0.4005,0.4838,0.4236,0.4074,0.3449,0.1898,0.6458,0.1898,0.4137
7046,0.5301,0.338,0.4329,0.3727,0.2894,0.4838,0.4236,0.4074,0.3449,0.1898,0.5301,0.1898,0.3813
7047,0.0116,0.338,0.4329,0.3727,0.2894,0.4838,0.4236,0.4074,0.3449,0.1898,0.4838,0.0116,0.3294
7048,0.0116,0.625,0.4329,0.3727,0.2894,0.4838,0.4236,0.4074,0.3449,0.1898,0.625,0.0116,0.3581
7050,0.0116,0.625,0.4329,0.3727,0.2894,0.4838,0.4236,0.6111,0.3449,0.1898,0.625,0.0116,0.3785
7052,0.0116,0.625,0.4329,0.3727,0.3519,0.4838,0.4236,0.6111,0.3449,0.1898,0.625,0.0116,0.3847
7060,0.0116,0.625,0.4329,0.3727,0.3519,0.4838,0.2685,0.6111,0.3449,0.1898,0.625,0.0116,0.3692
7061,0.0116,0.625,0.4329,0.3727,0.5324,0.4838,0.2685,0.6111,0.3449,0.1898,0.625,0.0116,0.3873
7062,0.0116,0.4329,0.4329,0.3727,0.5324,0.4838,0.2685,0.6111,0.3449,0.1898,0.6111,0.0116,0.3681
7067,0.0116,0.4329,0.4329,0.3727,0.0116,0.4838,0.2685,0.6111,0.3449,0.1898,0.6111,0.0116,0.316
7072,0.3588,0.4329,0.4329,0.3727,0.0116,0.4838,0.2685,0.6111,0.3449,0.1898,0.6111,0.0116,0.3507
7074,0.3588,0.5602,0.4329,0.3727,0.0116,0.4838,0.2685,0.6111,0.3449,0.1898,0.6111,0.0116,0.3634
7075,0.3588,0.5602,0.4329,0.3727,0.0116,0.4838,0.2685,0.2477,0.3449,0.1898,0.5602,0.0116,0.3271
7076,0.3588,0.5602,0.4329,0.3727,0.0116,0.3264,0.2685,0.2477,0.3449,0.1898,0.5602,0.0116,0.3114
7078,0.3588,0.5486,0.4329,0.3727,0.0116,0.3264,0.2685,0.2477,0.3449,0.1898,0.5486,0.0116,0.3102
7080,0.5139,0.4444,0.4329,0.3727,0.0116,0.3264,0.4699,0.2477,0.3449,0.1898,0.5139,0.0116,0.3354
7081,0.5139,0.3611,0.4329,0.3727,0.0116,0.3264,0.4699,0.2477,0.3449,0.1898,0.5139,0.0116,0.3271
7082,0.5139,0.3611,0.3218,0.3727,0.0116,0.3264,0.4699,0.2477,0.3449,0.1898,0.5139,0.0116,0.316
7084,0.3981,0.3611,0.3218,0.3727,0.0116,0.3264,0.4699,0.2477,0.5556,0.1898,0.5556,0.0116,0.3255
7094,0.3981,0.3611,0.4815,0.3727,0.0116,0.3264,0.4699,0.2477,0.5556,0.1898,0.5556,0.0116,0.3414
7097,0.3981,0.3611,0.4815,0.3727,0.419,0.3264,0.4699,0.2477,0.5556,0.1898,0.5556,0.1898,0.3822
7101,0.3981,0.3611,0.5023,0.3727,0.419,0.3264,0.4699,0.2477,0.5556,0.1898,0.5556,0.1898,0.3843
7102,0.4537,0.3611,0.5023,0.3727,0.419,0.3264,0.4699,0.2477,0.5556,0.1898,0.5556,0.1898,0.3898
7103,0.4537,0.3611,0.5023,0.3727,0.419,0.3264,0.4954,0.2477,0.5556,0.5903,0.5903,0.2477,0.4324
7104,0.4537,0.3611,0.5023,0.3727,0.419,0.3264,0.4954,0.5255,0.5556,0.5903,0.5903,0.3264,0.4602
7112,0.4537,0.3611,0.419,0.3727,0.419,0.5949,0.4954,0.5255,0.5556,0.5903,0.5949,0.3611,0.4787
7114,0.4537,0.3611,0.419,0.3727,0.419,0.5949,0.5602,0.412,0.5556,0.5903,0.5949,0.3611,0.4738
7118,0.4537,0.5139,0.419,0.3727,0.419,0.5949,0.5602,0.463,0.5556,0.5903,0.5949,0.3727,0.4942
7121,0.4537,0.5139,0.419,0.3727,0.419,0.5949,0.4931,0.463,0.5556,0.5903,0.5949,0.3727,0.4875
7122,0.4537,0.5139,0.419,0.3727,0.3981,0.5949,0.4931,0.463,0.5556,0.5903,0.5949,0.3727,0.4854
7123,0.4537,0.5139,0.419,0.3727,0.3981,0.544,0.4931,0.2755,0.5556,0.5903,0.5903,0.2755,0.4616
7135,0.4537,0.5139,0.419,0.3727,0.3981,0.544,0.4931,0.2755,0.5556,0.5486,0.5556,0.2755,0.4574
7142,0.4537,0.5139,0.419,0.3727,0.3981,0.544,0.4931,0.2755,0.5556,0.4884,0.5556,0.2755,0.4514
7145,0.4537,0.5139,0.419,0.3727,0.3981,0.544,0.4282,0.2755,0.5556,0.4884,0.5556,0.2755,0.4449
7148,0.4537,0.5139,0.419,0.3727,0.3981,0.544,0.4282,0.2755,0.5648,0.4884,0.5648,0.2755,0.4458
7150,0.5417,0.5139,0.419,0.3727,0.3981,0.544,0.4282,0.2755,0.5648,0.4884,0.5648,0.2755,0.4546
7153,0.5417,0.5139,0.419,0.3727,0.3981,0.5671,0.4282,0.2755,0.5741,0.4884,0.5741,0.2755,0.4579
7154,0.5417,0.5139,0.419,0.3727,0.3981,0.5671,0.5162,0.2755,0.5741,0.4884,0.5741,0.2755,0.4667
7155,0.5417,0.5139,0.419,0.3727,0.3981,0.3542,0.5162,0.2755,0.5741,0.4884,0.5741,0.2755,0.4454
7160,0.5417,0.5139,0.419,0.3727,0.3981,0.3542,0.5162,0.4167,0.5741,0.662,0.662,0.3542,0.4769
7162,0.5417,0.5139,0.419,0.3727,0.3981,0.3542,0.3079,0.4167,0.5741,0.662,0.662,0.3079,0.456
7163,0.5417,0.5139,0.419,0.3727,0.0116,0.3542,0.3079,0.4167,0.5741,0.662,0.662,0.0116,0.4174
7164,0.5417,0.5139,0.4583,0.3727,0.0116,0.3542,0.3079,0.4167,0.5741,0.662,0.662,0.0116,0.4213
7170,0.5417,0.5139,0.4583,0.3727,0.4468,0.3542,0.3079,0.4167,0.5741,0.662,0.662,0.3079,0.4648
7177,0.5417,0.5139,0.4583,0.3727,0.4468,0.3542,0.3079,0.4167,0.5833,0.662,0.662,0.3079,0.4658
7178,0.5417,0.5139,0.4583,0.3727,0.4468,0.3542,0.3079,0.6389,0.5833,0.662,0.662,0.3079,0.488
7179,0.5417,0.5139,0.4583,0.3727,0.4468,0.3542,0.3079,0.6389,0.5833,0.4444,0.6389,0.3079,0.4662
7184,0.5417,0.5139,0.5023,0.3727,0.4468,0.3542,0.3079,0.6389,0.5833,0.4444,0.6389,0.3079,0.4706
7188,0.5417,0.5139,0.5023,0.2778,0.4468,0.3542,0.3079,0.6389,0.4213,0.4444,0.6389,0.2778,0.4449
7193,0.4213,0.5139,0.5023,0.2778,0.4468,0.3542,0.3079,0.4491,0.4213,0.4444,0.5139,0.2778,0.4139
7197,0.4213,0.5139,0.5023,0.2778,0.6065,0.3542,0.3079,0.4491,0.4213,0.4444,0.6065,0.2778,0.4299
7203,0.5278,0.5139,0.5023,0.2778,0.6065,0.3542,0.3079,0.4491,0.4213,0.4444,0.6065,0.2778,0.4405
7204,0.5278,0.5833,0.6736,0.5949,0.6065,0.3542,0.3079,0.4491,0.4213,0.4444,0.6736,0.3079,0.4963
7205,0.5278,0.5833,0.6736,0.5949,0.412,0.3542,0.3079,0.544,0.4213,0.5139,0.6736,0.3079,0.4933
7212,0.5278,0.5833,0.6736,0.5949,0.4051,0.3542,0.3079,0.544,0.4213,0.5139,0.6736,0.3079,0.4926
7213,0.5278,0.5833,0.6736,0.5949,0.4051,0.3542,0.537,0.3519,0.4213,0.5139,0.6736,0.3519,0.4963
7215,0.5278,0.5833,0.6736,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.5139,0.6736,0.3519,0.5081
7219,0.375,0.2639,0.6736,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.6574,0.6736,0.2639,0.4752
7221,0.375,0.2639,0.6736,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.2639,0.6736,0.2639,0.4359
7229,0.5463,0.2639,0.6736,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.3125,0.6736,0.2639,0.4579
7230,0.5463,0.2639,0.6736,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.3981,0.6736,0.2639,0.4664
7232,0.5463,0.2639,0.3796,0.5949,0.4051,0.4722,0.537,0.3519,0.4213,0.3981,0.5949,0.2639,0.437
7239,0.5463,0.5255,0.3796,0.5949,0.4167,0.4722,0.537,0.3519,0.4213,0.3981,0.5949,0.3519,0.4644
7241,0.5463,0.5255,0.3796,0.5949,0.4167,0.4722,0.5069,0.3519,0.4213,0.3981,0.5949,0.3519,0.4613
7245,0.5463,0.5255,0.4745,0.5949,0.4167,0.4722,0.5069,0.3519,0.4213,0.3981,0.5949,0.3519,0.4708
7246,0.5463,0.4907,0.4745,0.5949,0.4167,0.4722,0.5069,0.3519,0.4213,0.3981,0.5949,0.3519,0.4673
7247,0.5463,0.4907,0.4745,0.3981,0.4167,0.4722,0.5069,0.3519,0.4213,0.3981,0.5463,0.3519,0.4477
7258,0.5463,0.4907,0.4745,0.3981,0.4167,0.419,0.5069,0.6227,0.4213,0.3981,0.6227,0.3981,0.4694
7259,0.5463,0.4907,0.4745,0.3981,0.4167,0.419,0.5069,0.6227,0.4514,0.3981,0.6227,0.3981,0.4724
7261,0.5463,0.0116,0.4745,0.3981,0.4167,0.419,0.5069,0.6227,0.4514,0.3981,0.6227,0.0116,0.4245
7263,0.5463,0.0116,0.4745,0.3981,0.4167,0.419,0.5069,0.6227,0.4514,0.6898,0.6898,0.0116,0.4537
7270,0.5463,0.0116,0.4745,0.3981,0.4167,0.5463,0.5069,0.6227,0.4514,0.6898,0.6898,0.0116,0.4664
7271,0.5463,0.0116,0.5231,0.3981,0.4167,0.5463,0.5069,0.6227,0.4514,0.6898,0.6898,0.0116,0.4713
7274,0.5463,0.0116,0.5231,0.3981,0.375,0.5463,0.5069,0.6227,0.4514,0.6898,0.6898,0.0116,0.4671
7276,0.5463,0.3426,0.5231,0.3981,0.375,0.5463,0.5069,0.6227,0.4514,0.6898,0.6898,0.3426,0.5002
7277,0.5463,0.3426,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.4514,0.6898,0.6898,0.3426,0.4919
7279,0.5463,0.3426,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.4514,0.3634,0.6227,0.3426,0.4593
7280,0.5463,0.3426,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.3542,0.3634,0.6227,0.3426,0.4495
7281,0.5463,0.3426,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.1435,0.3634,0.6227,0.1435,0.4285
7283,0.5463,0.2361,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.1435,0.3634,0.6227,0.1435,0.4178
7285,0.5463,0.4444,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.1435,0.3634,0.6227,0.1435,0.4386
7288,0.4051,0.4444,0.5231,0.3981,0.375,0.5463,0.4236,0.6227,0.1435,0.3634,0.6227,0.1435,0.4245
7291,0.4051,0.4444,0.6134,0.3981,0.375,0.5463,0.3565,0.4097,0.1435,0.3634,0.6134,0.1435,0.4055
7293,0.4051,0.4444,0.6134,0.3981,0.375,0.5463,0.3565,0.4097,0.1435,0.5162,0.6134,0.1435,0.4208
7294,0.4051,0.4444,0.6134,0.3981,0.375,0.5463,0.3565,0.4097,0.213,0.5162,0.6134,0.213,0.4278
7295,0.4954,0.5116,0.6134,0.3981,0.375,0.5463,0.3565,0.4097,0.456,0.5162,0.6134,0.3565,0.4678
7297,0.4954,0.5116,0.6875,0.3981,0.375,0.5463,0.3565,0.4097,0.456,0.5162,0.6875,0.3565,0.4752
7298,0.4954,0.5116,0.6875,0.3981,0.4074,0.5463,0.3565,0.4097,0.456,0.5162,0.6875,0.3565,0.4785
7301,0.4954,0.5116,0.6875,0.3981,0.4074,0.5463,0.3565,0.5648,0.456,0.5162,0.6875,0.3565,0.494
7302,0.4954,0.5116,0.6875,0.3981,0.4074,0.5162,0.3565,0.5648,0.456,0.5162,0.6875,0.3565,0.491
7303,0.4954,0.2801,0.6875,0.3981,0.4074,0.5162,0.3565,0.5648,0.456,0.5162,0.6875,0.2801,0.4678
7305,0.4954,0.2801,0.6875,0.3981,0.4074,0.0116,0.3565,0.5648,0.456,0.5162,0.6875,0.0116,0.4174
7316,0.4954,0.2801,0.6875,0.3981,0.4074,0.1875,0.3565,0.5648,0.456,0.5162,0.6875,0.1875,0.435
7317,0.3981,0.2801,0.6875,0.3981,0.4074,0.1875,0.3565,0.5648,0.456,0.5162,0.6875,0.1875,0.4252
7319,0.2037,0.2801,0.6875,0.3981,0.4074,0.1875,0.3565,0.5648,0.456,0.5162,0.6875,0.1875,0.4058
7322,0.2037,0.2801,0.6875,0.3981,0.4074,0.3218,0.3565,0.5648,0.456,0.5162,0.6875,0.2037,0.4192
7323,0.2037,0.4468,0.6875,0.4398,0.4074,0.3218,0.6574,0.5648,0.456,0.5162,0.6875,0.2037,0.4701
7326,0.2037,0.4468,0.5139,0.4398,0.4074,0.3218,0.6574,0.5648,0.456,0.5162,0.6574,0.2037,0.4528
7328,0.2037,0.4468,0.5139,0.4398,0.4074,0.3218,0.5231,0.5648,0.456,0.5648,0.5648,0.2037,0.4442
7332,0.2037,0.3866,0.5139,0.4398,0.4074,0.3218,0.5231,0.5648,0.456,0.5648,0.5648,0.2037,0.4382
7336,0.2037,0.3866,0.4699,0.4398,0.5324,0.3218,0.5231,0.5648,0.456,0.5648,0.5648,0.2037,0.4463
7338,0.3449,0.3866,0.4699,0.4398,0.5324,0.3218,0.5231,0.3125,0.456,0.5648,0.5648,0.3125,0.4352
7343,0.3449,0.3866,0.4352,0.4398,0.5324,0.3218,0.5231,0.3125,0.456,0.5648,0.5648,0.3125,0.4317
7347,0.5093,0.3866,0.4352,0.4398,0.5324,0.3218,0.5231,0.3125,0.2176,0.5648,0.5648,0.2176,0.4243
7348,0.5093,0.3866,0.4352,0.4398,0.5324,0.4259,0.5231,0.3125,0.2176,0.5648,0.5648,0.2176,0.4347
7354,0.5093,0.3866,0.4352,0.4398,0.5324,0.4259,0.5231,0.3125,0.2176,0.4699,0.5324,0.2176,0.4252
7356,0.5093,0.3866,0.5324,0.4398,0.5324,0.4259,0.4259,0.3125,0.2176,0.4699,0.5324,0.2176,0.4252
7364,0.5093,0.3866,0.5324,0.4398,0.5185,0.4259,0.3218,0.3125,0.2176,0.4699,0.5324,0.2176,0.4134
7367,0.5093,0.3866,0.5324,0.4398,0.5185,0.4259,0.3218,0.3125,0.5903,0.4699,0.5903,0.3125,0.4507
7369,0.5093,0.3866,0.5324,0.3565,0.5185,0.4259,0.3218,0.3125,0.5903,0.4699,0.5903,0.3125,0.4424
7371,0.5093,0.3866,0.5324,0.3565,0.5185,0.4259,0.3218,0.3125,0.5903,0.4907,0.5903,0.3125,0.4445
7373,0.5093,0.3866,0.5324,0.3565,0.5185,0.4259,0.3218,0.4398,0.5903,0.4907,0.5903,0.3218,0.4572
7374,0.5093,0.4421,0.5324,0.2269,0.5602,0.4259,0.3218,0.4398,0.5903,0.4907,0.5903,0.2269,0.4539
7378,0.5093,0.4421,0.5324,0.2269,0.5602,0.4259,0.5972,0.4398,0.5903,0.4907,0.5972,0.2269,0.4815
7381,0.5093,0.4421,0.5324,0.2269,0.5602,0.4259,0.5972,0.4282,0.5903,0.4907,0.5972,0.2269,0.4803
7383,0.5093,0.4421,0.5324,0.2269,0.0116,0.4259,0.5972,0.4282,0.3519,0.4907,0.5972,0.0116,0.4016
7385,0.5093,0.4421,0.5324,0.2269,0.0116,0.3287,0.5972,0.4282,0.3519,0.4907,0.5972,0.0116,0.3919
7386,0.5093,0.6204,0.5324,0.2269,0.0116,0.3287,0.5972,0.4282,0.3519,0.4907,0.6204,0.0116,0.4097
7387,0.5093,0.6204,0.5324,0.2269,0.0116,0.3866,0.5972,0.4282,0.3519,0.4907,0.6204,0.0116,0.4155
7390,0.5093,0.6204,0.5324,0.2269,0.0116,0.3866,0.4931,0.4282,0.3519,0.4907,0.6204,0.0116,0.4051
7391,0.5093,0.6204,0.5324,0.5417,0.0116,0.3866,0.4931,0.4282,0.3519,0.4907,0.6204,0.0116,0.4366
7398,0.5093,0.6204,0.5324,0.5625,0.0116,0.3866,0.4931,0.4282,0.3519,0.4907,0.6204,0.0116,0.4387
7402,0.3565,0.6204,0.5324,0.5625,0.0116,0.6481,0.4931,0.4282,0.3519,0.4907,0.6481,0.0116,0.4495
7403,0.1597,0.6204,0.5324,0.5625,0.4792,0.6481,0.4931,0.4282,0.3519,0.4907,0.6481,0.1597,0.4766
7404,0.1597,0.6204,0.375,0.5625,0.4792,0.6481,0.4931,0.4282,0.3519,0.4907,0.6481,0.1597,0.4609
7406,0.1597,0.6204,0.375,0.5625,0.4815,0.6481,0.4931,0.4282,0.3519,0.4907,0.6481,0.1597,0.4611
7407,0.1597,0.6204,0.375,0.5625,0.4815,0.6481,0.4931,0.4421,0.3519,0.4907,0.6481,0.1597,0.4625
7414,0.1597,0.6204,0.375,0.5625,0.4815,0.6481,0.4931,0.4421,0.456,0.4907,0.6481,0.1597,0.4729
7417,0.1597,0.6204,0.375,0.5625,0.5231,0.625,0.4931,0.4421,0.456,0.4907,0.625,0.1597,0.4748
7422,0.1597,0.6204,0.4769,0.5625,0.5231,0.625,0.4931,0.4421,0.456,0.6157,0.625,0.1597,0.4975
7434,0.1597,0.6204,0.4769,0.5625,0.5231,0.625,0.5301,0.4421,0.456,0.6157,0.625,0.1597,0.5012
7438,0.1597,0.6204,0.4769,0.5625,0.5231,0.6019,0.5301,0.4421,0.456,0.6157,0.6204,0.1597,0.4988
7440,0.1597,0.6204,0.4769,0.5625,0.5648,0.6019,0.5301,0.4421,0.456,0.6157,0.6204,0.1597,0.503
7445,0.1597,0.6204,0.4769,0.5625,0.5648,0.6019,0.5301,0.4421,0.456,0.5972,0.6204,0.1597,0.5012
7446,0.3912,0.6204,0.4769,0.5625,0.5648,0.6019,0.5301,0.4421,0.456,0.5972,0.6204,0.3912,0.5243
7449,0.3912,0.6204,0.4769,0.5625,0.5579,0.6019,0.5301,0.4421,0.456,0.5972,0.6204,0.3912,0.5236
7456,0.3912,0.6204,0.4769,0.5625,0.5671,0.6019,0.5301,0.4421,0.456,0.5972,0.6204,0.3912,0.5245
7461,0.3912,0.6204,0.4769,0.5625,0.5671,0.6019,0.5301,0.4421,0.456,0.6319,0.6319,0.3912,0.528
7462,0.3912,0.6204,0.4769,0.5625,0.5671,0.5926,0.5301,0.4421,0.456,0.6319,0.6319,0.3912,0.5271
7467,0.3403,0.6204,0.4769,0.5625,0.5671,0.5926,0.5301,0.4421,0.456,0.6319,0.6319,0.3403,0.522
7475,0.3403,0.6204,0.4769,0.5625,0.5671,0.6273,0.5301,0.4421,0.456,0.6319,0.6319,0.3403,0.5255
7476,0.3403,0.6204,0.4769,0.5625,0.5671,0.6273,0.5301,0.4421,0.6435,0.6319,0.6435,0.3403,0.5442
7479,0.3403,0.2569,0.4769,0.5625,0.5671,0.6273,0.5301,0.4421,0.6435,0.6319,0.6435,0.2569,0.5079
7485,0.3403,0.2569,0.4769,0.5625,0.2639,0.6273,0.5301,0.4421,0.6435,0.6319,0.6435,0.2569,0.4775
7487,0.3403,0.4676,0.4769,0.5625,0.2639,0.6273,0.5301,0.4421,0.6435,0.6319,0.6435,0.2639,0.4986
7489,0.3403,0.4676,0.4769,0.5625,0.2639,0.6273,0.5301,0.4421,0.6435,0.3565,0.6435,0.2639,0.4711
7493,0.3403,0.4676,0.4769,0.5625,0.3565,0.6273,0.5301,0.4421,0.6435,0.3565,0.6435,0.3403,0.4803
7500,0.3403,0.4676,0.4769,0.5625,0.3565,0.5648,0.5301,0.4421,0.6435,0.3565,0.6435,0.3403,0.4741
7502,0.3403,0.4676,0.4769,0.5625,0.3565,0.2801,0.5301,0.4421,0.6435,0.3565,0.6435,0.2801,0.4456
7503,0.3403,0.4676,0.4769,0.5625,0.3565,0.2801,0.3588,0.4421,0.6435,0.3565,0.6435,0.2801,0.4285
7513,0.3403,0.4676,0.4491,0.5625,0.3565,0.2801,0.3588,0.4421,0.6435,0.3565,0.6435,0.2801,0.4257
7515,0.3403,0.4676,0.4491,0.5625,0.4259,0.2801,0.3588,0.4421,0.6435,0.3565,0.6435,0.2801,0.4326
7516,0.3403,0.4954,0.4491,0.5625,0.4259,0.2801,0.4769,0.4421,0.6435,0.3565,0.6435,0.2801,0.4472
7525,0.3403,0.4954,0.4491,0.5625,0.4259,0.2801,0.4815,0.4421,0.6435,0.3565,0.6435,0.2801,0.4477
7527,0.3403,0.4954,0.4491,0.5625,0.4259,0.2755,0.4815,0.4421,0.6435,0.3565,0.6435,0.2755,0.4472
7529,0.3403,0.4954,0.4491,0.5625,0.4259,0.2755,0.4815,0.3704,0.6435,0.3565,0.6435,0.2755,0.4401
7535,0.3403,0.4954,0.0116,0.5625,0.4259,0.2755,0.4815,0.3704,0.6435,0.3565,0.6435,0.0116,0.3963
7536,0.3403,0.4954,0.0116,0.5625,0.4259,0.2755,0.4815,0.3704,0.6435,0.3843,0.6435,0.0116,0.3991
7538,0.5787,0.4954,0.0116,0.5625,0.4259,0.2755,0.3704,0.3704,0.6435,0.3843,0.6435,0.0116,0.4118
7540,0.5787,0.4954,0.1852,0.5625,0.4259,0.2755,0.3704,0.3704,0.6435,0.3843,0.6435,0.1852,0.4292
7541,0.5787,0.4699,0.1852,0.5625,0.4259,0.2755,0.3704,0.3704,0.6435,0.3843,0.6435,0.1852,0.4266
7544,0.5787,0.4699,0.1852,0.5625,0.4259,0.2755,0.3704,0.4907,0.6435,0.3843,0.6435,0.1852,0.4387
7549,0.5787,0.4699,0.1852,0.5625,0.4259,0.2755,0.3681,0.4907,0.6435,0.3843,0.6435,0.1852,0.4384
7555,0.5787,0.4699,0.1852,0.5625,0.4259,0.2755,0.3681,0.4907,0.6435,0.6042,0.6435,0.1852,0.4604
7565,0.5787,0.4699,0.1852,0.5625,0.4259,0.2755,0.3681,0.0116,0.6435,0.4884,0.6435,0.0116,0.4009
7566,0.5787,0.4699,0.1852,0.5625,0.0116,0.2755,0.3681,0.0116,0.6435,0.4884,0.6435,0.0116,0.3595
7569,0.5787,0.4699,0.1852,0.5625,0.0116,0.2616,0.3681,0.0116,0.6435,0.4884,0.6435,0.0116,0.3581
7572,0.5787,0.4699,0.1852,0.5301,0.0116,0.2616,0.3681,0.0116,0.6435,0.4884,0.6435,0.0116,0.3549
7575,0.5787,0.4699,0.1852,0.5301,0.3773,0.2616,0.3681,0.0116,0.6435,0.4884,0.6435,0.0116,0.3914
7577,0.5787,0.4699,0.1852,0.5301,0.3773,0.2616,0.3681,0.3634,0.6435,0.4884,0.6435,0.1852,0.4266
7584,0.5787,0.4306,0.1852,0.5301,0.3773,0.2616,0.3681,0.3634,0.6435,0.4884,0.6435,0.1852,0.4227
7587,0.5787,0.4306,0.3472,0.5301,0.3773,0.2616,0.3681,0.3634,0.6435,0.4884,0.6435,0.2616,0.4389
7588,0.5787,0.4306,0.3472,0.5301,0.3773,0.3565,0.3681,0.5417,0.6435,0.4884,0.6435,0.3472,0.4662
7591,0.5787,0.4306,0.3472,0.5301,0.5069,0.3565,0.3681,0.5417,0.6435,0.4884,0.6435,0.3472,0.4792
7593,0.0116,0.4306,0.3472,0.5301,0.5069,0.3565,0.5301,0.5417,0.6435,0.4884,0.6435,0.0116,0.4387
7595,0.0116,0.4306,0.3472,0.5301,0.5069,0.4398,0.5301,0.5417,0.6435,0.4884,0.6435,0.0116,0.447
7596,0.0116,0.4352,0.3472,0.5301,0.5069,0.4398,0.5301,0.5417,0.6435,0.4884,0.6435,0.0116,0.4475
7597,0.3935,0.4352,0.3472,0.5301,0.5069,0.4398,0.5301,0.5417,0.6435,0.4884,0.6435,0.3472,0.4856
7598,0.3935,0.4352,0.0116,0.5301,0.5069,0.4398,0.5301,0.5417,0.6435,0.4884,0.6435,0.0116,0.4521
7602,0.3935,0.4352,0.0116,0.5301,0.5069,0.4398,0.5301,0.5417,0.6435,0.3681,0.6435,0.0116,0.44
7604,0.3935,0.4352,0.0116,0.3218,0.5069,0.4398,0.5301,0.5417,0.6435,0.3681,0.6435,0.0116,0.4192
7608,0.3935,0.4352,0.0116,0.3218,0.5069,0.4398,0.5231,0.5417,0.6435,0.3681,0.6435,0.0116,0.4185
7614,0.3449,0.4352,0.0116,0.3218,0.5069,0.4398,0.5231,0.5417,0.6435,0.3681,0.6435,0.0116,0.4137
7616,0.3449,0.4352,0.0116,0.3218,0.5069,0.4398,0.5231,0.5417,0.6435,0.3079,0.6435,0.0116,0.4076
7621,0.3449,0.4352,0.0116,0.3218,0.5069,0.4398,0.4838,0.5417,0.6435,0.3079,0.6435,0.0116,0.4037
7623,0.3449,0.4352,0.0116,0.3218,0.5069,0.4398,0.4838,0.3519,0.6435,0.4329,0.6435,0.0116,0.3972
7631,0.3449,0.4352,0.0116,0.3218,0.5069,0.5324,0.4838,0.3519,0.6435,0.4329,0.6435,0.0116,0.4065
7634,0.3449,0.4352,0.4954,0.3218,0.5069,0.5324,0.4838,0.3519,0.6435,0.4329,0.6435,0.3218,0.4549
7635,0.3958,0.4352,0.4954,0.3218,0.5069,0.5324,0.4838,0.3519,0.6435,0.4329,0.6435,0.3218,0.46
7640,0.4005,0.4352,0.4954,0.3218,0.5069,0.5324,0.4838,0.3519,0.6435,0.4676,0.6435,0.3218,0.4639
7648,0.4005,0.4352,0.4954,0.3218,0.5069,0.3958,0.4838,0.3519,0.6435,0.4676,0.6435,0.3218,0.4502
7649,0.4005,0.4352,0.4954,0.3218,0.5069,0.3958,0.3171,0.3519,0.6435,0.4676,0.6435,0.3171,0.4336
7650,0.3194,0.4352,0.4954,0.3218,0.5069,0.3958,0.3171,0.3519,0.419,0.4676,0.5069,0.3171,0.403
7652,0.3194,0.4306,0.4954,0.3218,0.5069,0.3958,0.3171,0.3519,0.419,0.4676,0.5069,0.3171,0.4026
7654,0.3194,0.4306,0.4954,0.3218,0.5069,0.3958,0.3171,0.6667,0.419,0.4676,0.6667,0.3171,0.434
