timestamp,uhci9,uhci2,uhci4,uhci1,uhci0,uhci5,uhci3,uhci8,uhci7,uhci6,max,min,avg
161,0.6705,0.6705,0.6821,0.685,0.6705,0.6676,0.6763,0.6647,0.6734,0.6705,0.685,0.6647,0.6731
162,0.6705,0.6705,0.6821,0.6821,0.6705,0.6705,0.6734,0.6647,0.6734,0.6734,0.6821,0.6647,0.6731
163,0.6705,0.6705,0.6821,0.685,0.6705,0.6676,0.6734,0.6647,0.6705,0.6705,0.685,0.6647,0.6725
164,0.6705,0.6734,0.6821,0.6821,0.6705,0.6676,0.6734,0.6647,0.6705,0.6705,0.6821,0.6647,0.6725
165,0.6705,0.6705,0.6821,0.6821,0.6734,0.6705,0.6763,0.6647,0.6734,0.6705,0.6821,0.6647,0.6734
166,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6734,0.6647,0.6705,0.6705,0.6821,0.6647,0.6722
167,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6647,0.6705,0.6734,0.6821,0.6647,0.6731
168,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6647,0.6705,0.6705,0.6821,0.6647,0.6728
169,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6821,0.6647,0.6705,0.6705,0.6821,0.6647,0.6731
170,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6647,0.6705,0.6734,0.6821,0.6647,0.6731
171,0.6705,0.6705,0.6821,0.6821,0.6734,0.6676,0.6821,0.6647,0.6705,0.6734,0.6821,0.6647,0.6737
172,0.6734,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6647,0.6705,0.6705,0.6821,0.6647,0.6731
173,0.6705,0.6734,0.6821,0.6821,0.6705,0.6705,0.6792,0.6676,0.6705,0.6734,0.6821,0.6676,0.674
174,0.6705,0.6705,0.6821,0.685,0.6705,0.6676,0.6792,0.6647,0.6705,0.6705,0.685,0.6647,0.6731
175,0.6705,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6647,0.6734,0.6705,0.6821,0.6647,0.6731
176,0.6734,0.6705,0.685,0.6821,0.6705,0.6676,0.6792,0.6647,0.6705,0.6705,0.685,0.6647,0.6734
177,0.6763,0.6734,0.6821,0.685,0.6734,0.6676,0.6792,0.6647,0.6705,0.6705,0.685,0.6647,0.6743
178,0.6763,0.6705,0.685,0.685,0.6734,0.6676,0.6792,0.6647,0.6705,0.6705,0.685,0.6647,0.6743
179,0.6763,0.6705,0.685,0.685,0.6705,0.6676,0.6821,0.6647,0.6705,0.6705,0.685,0.6647,0.6743
180,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
181,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
182,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
183,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
184,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6705,0.6705,0.6705,0.6821,0.6676,0.674
