timestamp,hda2,hda9,hda1,hda3,hda0,hda7,hda5,hda6,hda8,hda4,max,min,avg
30,0.2,0.2043,0.1739,0.1739,0.1739,0.1609,0.1739,0.1478,0.1435,0.1913,0.2043,0.1435,0.1743
31,0.2,0.2043,0.1739,0.1739,0.1739,0.1609,0.1739,0.1478,0.1435,0.1913,0.2043,0.1435,0.1743
32,0.2,0.2043,0.1739,0.1739,0.1739,0.1609,0.1739,0.1478,0.1435,0.1913,0.2043,0.1435,0.1743
33,0.2,0.2043,0.1739,0.1739,0.1739,0.1609,0.1739,0.1478,0.1435,0.1913,0.2043,0.1435,0.1743
34,0.2,0.2043,0.1739,0.1739,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2043,0.1435,0.1761
35,0.2087,0.2043,0.1739,0.1739,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2087,0.1435,0.1769
36,0.2087,0.2087,0.1739,0.1739,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2087,0.1435,0.1774
37,0.2087,0.2087,0.1739,0.1739,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2087,0.1435,0.1774
38,0.2087,0.2087,0.1739,0.2043,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2087,0.1435,0.1804
39,0.2087,0.2087,0.1739,0.2087,0.1913,0.1609,0.1739,0.1478,0.1435,0.1913,0.2087,0.1435,0.1809
40,0.2087,0.2087,0.1739,0.2087,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.2087,0.1522,0.183
41,0.2087,0.2087,0.1739,0.2087,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.2087,0.1522,0.183
42,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.213,0.1522,0.1835
43,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.213,0.1522,0.1835
44,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.213,0.1522,0.1835
45,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.213,0.1522,0.1835
46,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1913,0.213,0.1522,0.1835
47,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1957,0.213,0.1522,0.1839
48,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1957,0.213,0.1522,0.1839
49,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1957,0.213,0.1522,0.1839
50,0.2087,0.2087,0.1739,0.213,0.1913,0.1609,0.1739,0.1522,0.1609,0.1957,0.213,0.1522,0.1839
51,0.2087,0.2087,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1891
52,0.2087,0.2087,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1891
53,0.2087,0.2087,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1891
54,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1896
55,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1896
56,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1522,0.1609,0.1957,0.213,0.1522,0.1896
57,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1904
58,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1904
59,0.2087,0.213,0.1739,0.213,0.2087,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1904
60,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
61,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
62,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
63,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
64,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
65,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
66,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
67,0.2087,0.213,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.213,0.1609,0.1909
68,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
69,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
70,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
71,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
72,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
73,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
74,0.2087,0.2174,0.1739,0.213,0.213,0.1609,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1913
75,0.2087,0.2174,0.1739,0.213,0.213,0.1652,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1917
76,0.2087,0.2174,0.1739,0.213,0.213,0.1652,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1917
77,0.2174,0.2174,0.1739,0.213,0.213,0.1652,0.2087,0.1609,0.1609,0.1957,0.2174,0.1609,0.1926
78,0.2174,0.2174,0.1739,0.213,0.213,0.1652,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1943
79,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
80,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
81,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
82,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
83,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
84,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
85,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
86,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
87,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
88,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
89,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
90,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
91,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
92,0.2174,0.2174,0.1739,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1957
93,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.1783,0.1957,0.2174,0.1609,0.1974
94,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
95,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
96,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
97,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
98,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
99,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
100,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
101,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
102,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
103,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
104,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
105,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
106,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
107,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
108,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
109,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
110,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
111,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
112,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
113,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
114,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
115,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
116,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
117,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
118,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
119,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
120,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
121,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
122,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
123,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
124,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
125,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
126,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
127,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
128,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
129,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
130,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
131,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
132,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
133,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2,0.1957,0.2174,0.1609,0.1996
134,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.1957,0.2174,0.1609,0.2004
135,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.1957,0.2174,0.1609,0.2004
136,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.1957,0.2174,0.1609,0.2004
137,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.1957,0.2174,0.1609,0.2004
138,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.1957,0.2174,0.1609,0.2004
139,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2017
140,0.2174,0.2174,0.1913,0.213,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2017
141,0.2174,0.2174,0.1913,0.2174,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2022
142,0.2174,0.2174,0.1913,0.2174,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2022
143,0.2174,0.2174,0.1913,0.2174,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2022
144,0.2174,0.2174,0.1913,0.2174,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2022
145,0.2174,0.2174,0.1913,0.2174,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2174,0.1609,0.2022
146,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2087,0.2217,0.1609,0.2026
147,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
148,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
149,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
150,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
151,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
152,0.2174,0.2174,0.1913,0.2217,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2217,0.1609,0.2039
153,0.2174,0.2174,0.1913,0.2261,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2261,0.1609,0.2043
154,0.2174,0.2174,0.1913,0.2261,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2261,0.1609,0.2043
155,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2304,0.1609,0.2048
156,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2304,0.1609,0.2048
157,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2217,0.2304,0.1609,0.2048
158,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
159,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
160,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
161,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
162,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
163,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
164,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
165,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.2087,0.2304,0.2304,0.1609,0.2057
166,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
167,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
168,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
169,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
170,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
171,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
172,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
173,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
174,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
175,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
176,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
177,0.2174,0.2174,0.1913,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.2061
178,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
179,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
180,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
181,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
182,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
183,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.2087,0.1609,0.213,0.2304,0.2304,0.1609,0.207
184,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2304,0.2304,0.1609,0.2074
185,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2087
186,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2087
187,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2087
188,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2087
189,0.2174,0.2174,0.2,0.2304,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2087
190,0.2174,0.2174,0.2,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2091
191,0.2174,0.2174,0.2,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2091
192,0.2174,0.2174,0.2,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2091
193,0.2174,0.2174,0.2,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2091
194,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
195,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
196,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
197,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
198,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
199,0.2174,0.2174,0.2087,0.2348,0.213,0.1783,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.21
200,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2117
201,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2117
202,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.213,0.2435,0.2435,0.1609,0.2117
203,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
204,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
205,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
206,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
207,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
208,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
209,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
210,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
211,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
212,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
213,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
214,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
215,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
216,0.2174,0.2174,0.2087,0.2348,0.213,0.1957,0.213,0.1609,0.2217,0.2435,0.2435,0.1609,0.2126
