timestamp,e10001,e10006,e10002,e10004,e10008,e10007,e10003,e10000,e10009,e10005,max,min,avg
91,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
92,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
93,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
94,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
95,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
96,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
97,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
98,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
99,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
100,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
101,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
102,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.043,0.0861,0.043,0.0725
103,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0861,0.0464,0.0728
104,0.0728,0.0861,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0861,0.0464,0.0728
105,0.0728,0.096,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0738
106,0.0728,0.096,0.0728,0.0828,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0738
107,0.0728,0.096,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0748
108,0.0728,0.096,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0748
109,0.0728,0.096,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0748
110,0.0728,0.096,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.096,0.0464,0.0748
111,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
112,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
113,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
114,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
115,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
116,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
117,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
118,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
119,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
120,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
121,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
122,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
123,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
124,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
125,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
126,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
127,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.0861,0.0629,0.0464,0.0993,0.0464,0.0751
128,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.0993,0.0464,0.0761
129,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.0993,0.0464,0.0761
130,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.0993,0.0464,0.0761
131,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.0993,0.0464,0.0761
132,0.0728,0.0993,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.0993,0.0464,0.0761
133,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.106,0.0464,0.0768
134,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0629,0.0464,0.106,0.0464,0.0768
135,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
136,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
137,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
138,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
139,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
140,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
141,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
142,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
143,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
144,0.0728,0.106,0.0728,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0778
145,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
146,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
147,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
148,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
149,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
150,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
151,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
152,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
153,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
154,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
155,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
156,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
157,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
158,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
159,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
160,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
161,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
162,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
163,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0464,0.106,0.0464,0.0788
164,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
165,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
166,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
167,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
168,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
169,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
170,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
171,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
172,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
173,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
174,0.0728,0.106,0.0828,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0804
175,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
176,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
177,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
178,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
179,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
180,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
181,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
182,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0728,0.096,0.0728,0.0629,0.106,0.0629,0.0814
183,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
184,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
185,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
186,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
187,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
188,0.0728,0.106,0.0927,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0824
189,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
190,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
191,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
192,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
193,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
194,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
195,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
196,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
197,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
198,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
199,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
200,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
201,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
202,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
203,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
204,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
205,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
206,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
207,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
208,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
209,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
210,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
211,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
212,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
213,0.0828,0.106,0.096,0.0927,0.0728,0.0728,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0838
214,0.0828,0.106,0.096,0.0927,0.0728,0.0828,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0848
215,0.0828,0.106,0.096,0.0927,0.0728,0.0828,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0848
216,0.0828,0.106,0.096,0.0927,0.0728,0.0828,0.0828,0.096,0.0728,0.0629,0.106,0.0629,0.0848
