timestamp,fdc1,fdc4,fdc3,fdc6,fdc8,fdc9,fdc7,fdc5,fdc2,fdc0,max,min,avg
212,0.5102,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4695,0.5102,0.4654,0.4937
213,0.5102,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4715,0.5102,0.4654,0.4939
214,0.5122,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4715,0.5122,0.4654,0.4941
215,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4715,0.5142,0.4654,0.4943
216,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4715,0.5142,0.4654,0.4943
217,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.4959,0.4736,0.5142,0.4654,0.4945
218,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
219,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
220,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
221,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
222,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
223,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
224,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
225,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
226,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
227,0.5142,0.4898,0.4654,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4654,0.4947
228,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4675,0.4949
229,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4675,0.4949
230,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4675,0.4949
231,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5102,0.5041,0.498,0.4736,0.5142,0.4675,0.4949
232,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
233,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
234,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
235,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
236,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
237,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
238,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
239,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4736,0.5142,0.4675,0.4951
240,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5142,0.4675,0.4963
241,0.5142,0.4898,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5142,0.4675,0.4963
242,0.5142,0.4959,0.4675,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5142,0.4675,0.497
243,0.5142,0.4959,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5142,0.4858,0.4998
244,0.5142,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5045
245,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
246,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
247,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
248,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
249,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
250,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
251,0.5183,0.5427,0.4959,0.4959,0.5,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5049
252,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
253,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
254,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
255,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
256,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
257,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4858,0.5427,0.4858,0.5051
258,0.5183,0.5427,0.4959,0.4959,0.502,0.4959,0.5122,0.5041,0.498,0.4878,0.5427,0.4878,0.5053
259,0.5183,0.5467,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5467,0.4878,0.5069
260,0.5183,0.5467,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5467,0.4878,0.5069
261,0.5183,0.5467,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5467,0.4878,0.5069
262,0.5183,0.5467,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5467,0.4878,0.5069
263,0.5183,0.5467,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5467,0.4878,0.5069
264,0.5183,0.5508,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5073
265,0.5183,0.5508,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5073
266,0.5183,0.5508,0.4959,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5073
267,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
268,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
269,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
270,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
271,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
272,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
273,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
274,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
275,0.5183,0.5508,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5508,0.4878,0.5075
276,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
277,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
278,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
279,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
280,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
281,0.5183,0.5528,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5081,0.4878,0.5528,0.4878,0.5077
282,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
283,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
284,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
285,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
286,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
287,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
288,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
289,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
290,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
291,0.5183,0.5549,0.498,0.4959,0.5041,0.4959,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5094
292,0.5183,0.5549,0.498,0.4959,0.5041,0.5346,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5132
293,0.5183,0.5549,0.498,0.4959,0.5041,0.5346,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5132
294,0.5183,0.5549,0.498,0.4959,0.5041,0.5346,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5132
295,0.5183,0.5549,0.498,0.4959,0.5041,0.5346,0.5122,0.5041,0.5224,0.4878,0.5549,0.4878,0.5132
296,0.5183,0.5549,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5157
297,0.5183,0.5549,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5157
298,0.5183,0.5549,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5157
299,0.5183,0.5549,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5157
300,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5161
301,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5161
302,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5161
303,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5041,0.5224,0.4878,0.5589,0.4878,0.5161
304,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
305,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
306,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
307,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
308,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
309,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
310,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
311,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
312,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
313,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
314,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
315,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
316,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
317,0.5183,0.5589,0.498,0.4959,0.5041,0.5589,0.5122,0.5061,0.5224,0.4878,0.5589,0.4878,0.5163
318,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
319,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
320,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
321,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
322,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
323,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
324,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5224,0.4878,0.5813,0.4878,0.5187
325,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
326,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
327,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
328,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
329,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
330,0.5183,0.5589,0.498,0.4959,0.5041,0.5813,0.5122,0.5081,0.5691,0.4878,0.5813,0.4878,0.5234
331,0.5183,0.5589,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.524
332,0.5183,0.5589,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.524
333,0.5183,0.5589,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.524
334,0.5183,0.5589,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.524
335,0.5183,0.563,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.5244
336,0.5183,0.563,0.498,0.498,0.5041,0.5813,0.5163,0.5081,0.5691,0.4878,0.5813,0.4878,0.5244
337,0.5183,0.563,0.498,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4878,0.5833,0.4878,0.5246
338,0.5183,0.563,0.498,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4878,0.5833,0.4878,0.5246
339,0.5183,0.563,0.498,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4878,0.5833,0.4878,0.5246
340,0.5183,0.563,0.498,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4878,0.5833,0.4878,0.5246
341,0.5183,0.563,0.498,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.525
342,0.5183,0.563,0.5488,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.5301
343,0.5183,0.5752,0.5488,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.5313
344,0.5183,0.5752,0.5488,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.5313
345,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.5315
346,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5163,0.5081,0.5691,0.4919,0.5833,0.4919,0.5315
347,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
348,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
349,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
350,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
351,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
352,0.5203,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5323
353,0.5549,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5358
354,0.565,0.5752,0.5488,0.498,0.5041,0.5833,0.5244,0.5081,0.5691,0.4919,0.5833,0.4919,0.5368
355,0.565,0.5752,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5372
356,0.565,0.5752,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5372
357,0.565,0.5752,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5372
358,0.565,0.5752,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5372
359,0.565,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5376
360,0.565,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5376
361,0.565,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5376
362,0.565,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5376
363,0.565,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5376
364,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
365,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
366,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
367,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
368,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
369,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5691,0.4919,0.5833,0.4919,0.5384
370,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
371,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
372,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
373,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
374,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
375,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
376,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
377,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
378,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
379,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
380,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5772,0.4919,0.5833,0.4919,0.5392
381,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
382,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
383,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
384,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
385,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
386,0.5732,0.5793,0.5488,0.498,0.5041,0.5833,0.5285,0.5081,0.5793,0.4919,0.5833,0.4919,0.5394
387,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
388,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
389,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
390,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
391,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
392,0.5732,0.5793,0.5488,0.498,0.5041,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5399
393,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5401
394,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5401
395,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.4919,0.5874,0.4919,0.5401
396,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
397,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
398,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
399,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
400,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
401,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
402,0.5732,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5415
403,0.5833,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5425
404,0.5833,0.5793,0.5488,0.498,0.5061,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5425
405,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5081,0.5793,0.5061,0.5874,0.498,0.5439
406,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
407,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
408,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
409,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
410,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
411,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
412,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
413,0.5833,0.5793,0.5488,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5874,0.498,0.5445
414,0.5955,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5955,0.498,0.5464
415,0.5955,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5955,0.498,0.5464
416,0.5955,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5955,0.498,0.5464
417,0.5955,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5793,0.5061,0.5955,0.498,0.5464
418,0.5976,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.5468
419,0.5976,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.5468
420,0.5976,0.5793,0.5549,0.498,0.5203,0.5874,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.5468
421,0.5976,0.5793,0.5549,0.498,0.5203,0.5894,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.547
422,0.5976,0.5793,0.5549,0.498,0.5203,0.5894,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.547
423,0.5976,0.5793,0.5549,0.498,0.5203,0.5894,0.5285,0.5142,0.5813,0.5061,0.5976,0.498,0.547
