timestamp,uhci5,uhci8,uhci3,uhci6,uhci0,uhci1,uhci9,uhci4,uhci7,uhci2,max,min,avg
123,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
124,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
125,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
126,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
127,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
128,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
129,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
130,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
131,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.3988,0.3786,0.4162,0.3757,0.3931
132,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3757,0.4162,0.3786,0.4162,0.3757,0.3948
133,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3934
134,0.4162,0.396,0.396,0.396,0.3786,0.3786,0.4191,0.3786,0.3988,0.3786,0.4191,0.3786,0.3936
135,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
136,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
137,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
