timestamp,e1000e5,e1000e2,e1000e9,e1000e3,e1000e0,e1000e4,e1000e1,e1000e6,e1000e8,e1000e7,max,min,avg
205,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
206,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
207,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
208,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
209,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
210,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
211,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
212,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
213,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
214,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
215,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
216,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
217,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
218,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
219,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
220,0.2162,0.3754,0.2538,0.3589,0.2387,0.3018,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2982
221,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2984
222,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2984
223,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2643,0.2658,0.3468,0.3604,0.3754,0.2162,0.2984
224,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
225,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
226,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
227,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
228,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
229,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
230,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
231,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
232,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
233,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
234,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
235,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
236,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
237,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
238,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
239,0.2162,0.3754,0.2538,0.3589,0.2387,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2985
240,0.2162,0.3754,0.2538,0.3589,0.2447,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2991
241,0.2162,0.3754,0.2538,0.3589,0.2447,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2991
242,0.2162,0.3754,0.2538,0.3589,0.2447,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2991
243,0.2162,0.3754,0.2538,0.3589,0.2447,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.2991
244,0.2162,0.3754,0.2538,0.3589,0.3303,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3077
245,0.2162,0.3754,0.2538,0.3589,0.3619,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3108
246,0.2162,0.3754,0.2538,0.3589,0.3694,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3116
247,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
248,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
250,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
251,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
252,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
253,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
254,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
255,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
256,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
257,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
258,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
259,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
260,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
261,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
262,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
263,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
264,0.2162,0.3754,0.2538,0.3589,0.3739,0.3033,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.312
265,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
266,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
267,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
268,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
269,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
270,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
271,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
272,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
273,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
274,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
275,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
276,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
277,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
278,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
279,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
280,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
281,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
282,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
283,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
284,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
285,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
286,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
287,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
288,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
289,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
290,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
291,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
292,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
293,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
294,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
295,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
296,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
297,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
298,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
299,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
300,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
301,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
302,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
303,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
304,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
305,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
306,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
307,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
308,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
309,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
310,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
311,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
312,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
313,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
314,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
315,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
316,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
317,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
318,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
319,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
320,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
321,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
322,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
323,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
324,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
325,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
326,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
327,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
328,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2658,0.2658,0.3468,0.3604,0.3754,0.2162,0.3123
329,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
330,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
331,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
332,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
333,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
334,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
335,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
336,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
337,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
338,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
339,0.2162,0.3754,0.2538,0.3589,0.3739,0.3063,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3143
340,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3146
341,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2853,0.2658,0.3468,0.3604,0.3754,0.2162,0.3146
342,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
343,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
344,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
345,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
346,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
347,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
348,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
349,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
350,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
351,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
352,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
353,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
354,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
355,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
356,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
357,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
358,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
359,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
360,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
361,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
362,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
363,0.2162,0.3754,0.2538,0.3589,0.3739,0.3093,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.315
364,0.2162,0.3754,0.2538,0.3589,0.3739,0.3108,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3152
365,0.2162,0.3754,0.2538,0.3589,0.3739,0.3108,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3152
366,0.2162,0.3754,0.2538,0.3589,0.3739,0.3273,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3168
367,0.2162,0.3754,0.2538,0.3589,0.3739,0.3348,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3176
368,0.2162,0.3754,0.2538,0.3589,0.3739,0.3348,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3176
369,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
370,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
371,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
372,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
373,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
374,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
375,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
376,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
377,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
378,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
379,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
380,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
381,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
382,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
383,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
384,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
385,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
386,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
387,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
388,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
389,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
390,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
391,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
392,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
393,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
394,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
395,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
396,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
397,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
398,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
399,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
400,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.2898,0.2658,0.3468,0.3604,0.3754,0.2162,0.3177
401,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
402,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
403,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
404,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
405,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
406,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
407,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
408,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
409,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
410,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
411,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
412,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
413,0.2162,0.3754,0.2538,0.3589,0.3739,0.3363,0.3078,0.2658,0.3468,0.3604,0.3754,0.2162,0.3195
