timestamp,uhci3,uhci4,uhci6,uhci1,uhci5,uhci7,uhci0,uhci2,uhci9,uhci8,max,min,avg
1633208554,0.211,0.1994,0.2081,0.1908,0.1734,0.185,0.1676,0.1908,0.2399,0.1965,0.2399,0.1676,0.1962
1633208555,0.2139,0.1994,0.2081,0.1908,0.1763,0.185,0.1676,0.1908,0.2399,0.2023,0.2399,0.1676,0.1974
1633208556,0.2139,0.1994,0.2081,0.1908,0.1936,0.185,0.1676,0.1908,0.2428,0.2023,0.2428,0.1676,0.1994
1633208557,0.2139,0.1994,0.2081,0.1908,0.1936,0.1908,0.1676,0.1908,0.2428,0.2023,0.2428,0.1676,0.2
1633208558,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1676,0.1908,0.2428,0.2023,0.2428,0.1676,0.2006
1633208559,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1676,0.1908,0.2428,0.211,0.2428,0.1676,0.2014
1633208560,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1676,0.1908,0.2428,0.211,0.2428,0.1676,0.2014
1633208561,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1763,0.1908,0.2428,0.2225,0.2428,0.1763,0.2035
1633208562,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1763,0.1908,0.2428,0.2225,0.2428,0.1763,0.2035
1633208563,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1763,0.1908,0.2428,0.2225,0.2428,0.1763,0.2035
1633208564,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1763,0.1908,0.2428,0.2225,0.2428,0.1763,0.2035
1633208565,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1763,0.1908,0.2428,0.2225,0.2428,0.1763,0.2035
1633208566,0.2139,0.1994,0.2081,0.1908,0.1965,0.1936,0.1936,0.1908,0.2572,0.2225,0.2572,0.1908,0.2066
1633208567,0.2139,0.2023,0.2081,0.1908,0.1965,0.1936,0.1936,0.1908,0.2572,0.2225,0.2572,0.1908,0.2069
1633208568,0.2139,0.2023,0.2081,0.1908,0.1965,0.1936,0.1936,0.1908,0.2572,0.2225,0.2572,0.1908,0.2069
1633208569,0.2139,0.2023,0.2081,0.1908,0.1965,0.1936,0.1936,0.1908,0.2572,0.2225,0.2572,0.1908,0.2069
1633208570,0.2139,0.2023,0.2081,0.1908,0.1965,0.1936,0.1936,0.1908,0.2572,0.2225,0.2572,0.1908,0.2069
1633208571,0.2139,0.2023,0.2081,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.209
1633208572,0.2139,0.2081,0.2081,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2095
1633208573,0.2139,0.2081,0.2081,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2095
1633208574,0.2139,0.2081,0.211,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2098
1633208575,0.2139,0.2081,0.211,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2098
1633208576,0.2139,0.2081,0.211,0.1908,0.1965,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2098
1633208577,0.2139,0.2081,0.211,0.1908,0.2023,0.211,0.1936,0.1936,0.2572,0.2225,0.2572,0.1908,0.2104
1633208578,0.2139,0.2081,0.211,0.1908,0.2023,0.211,0.1994,0.1936,0.263,0.2225,0.263,0.1908,0.2116
1633208579,0.2139,0.2081,0.211,0.1908,0.2023,0.211,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2119
1633208580,0.2139,0.2081,0.211,0.1908,0.2023,0.211,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2119
1633208581,0.2139,0.2081,0.211,0.1908,0.2023,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2121
1633208582,0.2139,0.2081,0.211,0.1908,0.2023,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2121
1633208583,0.2139,0.2081,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2127
1633208584,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2142
1633208585,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2142
1633208586,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2142
1633208587,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2142
1633208588,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.263,0.2225,0.263,0.1908,0.2142
1633208589,0.2139,0.2225,0.211,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2225,0.3555,0.1908,0.2234
1633208590,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2225,0.3555,0.1908,0.2243
1633208591,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2225,0.3555,0.1908,0.2243
1633208592,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2225,0.3555,0.1908,0.2243
1633208593,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2225,0.3555,0.1908,0.2243
1633208594,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2246
1633208595,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2246
1633208596,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2246
1633208597,0.2139,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2246
1633208598,0.2168,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2249
1633208599,0.2168,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2249
1633208600,0.2168,0.2254,0.2168,0.1908,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1908,0.2249
1633208601,0.2168,0.2254,0.2168,0.1936,0.2081,0.2139,0.2023,0.1936,0.3555,0.2254,0.3555,0.1936,0.2251
1633208602,0.2197,0.2254,0.2168,0.1936,0.2081,0.2139,0.2081,0.1936,0.3555,0.2254,0.3555,0.1936,0.226
1633208603,0.2197,0.2254,0.2197,0.1936,0.2081,0.2139,0.2081,0.1936,0.3555,0.2254,0.3555,0.1936,0.2263
1633208604,0.2197,0.2254,0.2197,0.1936,0.2081,0.2139,0.2081,0.1936,0.3555,0.2254,0.3555,0.1936,0.2263
1633208605,0.2197,0.2254,0.2197,0.1936,0.2081,0.2139,0.2081,0.1936,0.3555,0.2254,0.3555,0.1936,0.2263
1633208606,0.2197,0.2254,0.2197,0.1994,0.2081,0.2139,0.2081,0.1936,0.3555,0.2254,0.3555,0.1936,0.2269
1633208607,0.2197,0.2254,0.2197,0.1994,0.2081,0.2139,0.2081,0.1965,0.3555,0.2254,0.3555,0.1965,0.2272
1633208608,0.2197,0.2254,0.2197,0.1994,0.2081,0.2139,0.2081,0.1965,0.3555,0.2254,0.3555,0.1965,0.2272
1633208609,0.2197,0.2254,0.2197,0.1994,0.2081,0.2139,0.2081,0.1965,0.3555,0.2254,0.3555,0.1965,0.2272
1633208610,0.2197,0.2254,0.2197,0.1994,0.2081,0.2139,0.2081,0.1965,0.3555,0.2254,0.3555,0.1965,0.2272
1633208611,0.2197,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.228
1633208612,0.2197,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.228
1633208613,0.2197,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.228
1633208614,0.2283,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2289
1633208615,0.2283,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2289
1633208616,0.2283,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2289
1633208617,0.2283,0.2254,0.2197,0.1994,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2289
1633208618,0.2283,0.2254,0.2197,0.2081,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2298
1633208619,0.2283,0.2283,0.2197,0.2081,0.2081,0.2168,0.2081,0.1965,0.3613,0.2254,0.3613,0.1965,0.2301
1633208620,0.2283,0.2283,0.2197,0.2081,0.2081,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2309
1633208621,0.2283,0.2283,0.2197,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2315
1633208622,0.2283,0.2283,0.2197,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2315
1633208623,0.2283,0.2283,0.2197,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2315
1633208624,0.2283,0.2283,0.2197,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2315
1633208625,0.2283,0.2283,0.237,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2332
1633208626,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208627,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208628,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208629,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208630,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208631,0.2283,0.2283,0.2457,0.2081,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2341
1633208632,0.2283,0.2428,0.2457,0.2139,0.2139,0.2168,0.2081,0.1965,0.3613,0.2341,0.3613,0.1965,0.2361
1633208633,0.2283,0.2428,0.3382,0.2139,0.2139,0.2168,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.246
1633208634,0.2283,0.2428,0.3382,0.2139,0.2139,0.2312,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.2474
1633208635,0.2283,0.2428,0.3382,0.2139,0.2139,0.2312,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.2474
1633208636,0.2341,0.2428,0.3382,0.2139,0.2139,0.2312,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.248
1633208637,0.2341,0.2428,0.3382,0.2139,0.2139,0.237,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.2486
1633208638,0.2341,0.2428,0.3382,0.2139,0.2139,0.237,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.2486
1633208639,0.2341,0.2457,0.3382,0.2139,0.2139,0.237,0.2081,0.2023,0.3613,0.2341,0.3613,0.2023,0.2489
1633208640,0.2341,0.2457,0.3382,0.2139,0.2139,0.237,0.2081,0.2023,0.3613,0.2399,0.3613,0.2023,0.2494
1633208641,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3613,0.2399,0.3613,0.2023,0.2497
1633208642,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3728,0.2399,0.3728,0.2023,0.2509
1633208643,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3844,0.2399,0.3844,0.2023,0.252
1633208644,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208645,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208646,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208647,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208648,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208649,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208650,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208651,0.2341,0.2457,0.3382,0.2168,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2523
1633208652,0.2341,0.2457,0.3439,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2535
1633208653,0.2341,0.2457,0.3439,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2535
1633208654,0.2341,0.2457,0.3439,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2535
1633208655,0.2341,0.2457,0.3439,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2535
1633208656,0.2341,0.2457,0.3439,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2535
1633208657,0.2341,0.2457,0.3468,0.2225,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2538
1633208658,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208659,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208660,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208661,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208662,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208663,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2399,0.3873,0.2023,0.2543
1633208664,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2428,0.3873,0.2023,0.2546
1633208665,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2428,0.3873,0.2023,0.2546
1633208666,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2081,0.2023,0.3873,0.2428,0.3873,0.2023,0.2546
1633208667,0.2341,0.2457,0.3468,0.2283,0.2139,0.237,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2572
1633208668,0.2341,0.2457,0.3468,0.2312,0.2139,0.237,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2575
1633208669,0.2341,0.2457,0.3468,0.2312,0.2139,0.237,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2575
1633208670,0.2341,0.2457,0.3468,0.2341,0.2139,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2581
1633208671,0.2341,0.2457,0.3468,0.2341,0.2139,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2581
1633208672,0.2341,0.2457,0.3468,0.2341,0.2139,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2581
1633208673,0.2341,0.2457,0.3468,0.2341,0.2139,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2581
1633208674,0.2341,0.2457,0.3468,0.2341,0.2139,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2581
1633208675,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2587
1633208676,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.2283,0.2081,0.3873,0.2428,0.3873,0.2081,0.2587
1633208677,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.2283,0.2225,0.3873,0.2428,0.3873,0.2197,0.2601
1633208678,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2197,0.261
1633208679,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2197,0.261
1633208680,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2197,0.261
1633208681,0.2341,0.2457,0.3468,0.2341,0.2197,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2197,0.261
1633208682,0.2341,0.2457,0.3526,0.2341,0.2254,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2225,0.2621
1633208683,0.2341,0.2457,0.3526,0.2341,0.2254,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2225,0.2621
1633208684,0.2341,0.2457,0.3526,0.2341,0.2254,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2225,0.2621
1633208685,0.2341,0.2457,0.3526,0.2341,0.2254,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2225,0.2621
1633208686,0.2341,0.2457,0.3526,0.2341,0.2254,0.2399,0.237,0.2225,0.3873,0.2428,0.3873,0.2225,0.2621
1633208687,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208688,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208689,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208690,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208691,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208692,0.2341,0.2457,0.3526,0.2341,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2633
1633208693,0.2341,0.2457,0.3526,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2653
1633208694,0.2341,0.2457,0.3526,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2428,0.3873,0.2254,0.2653
1633208695,0.2341,0.2457,0.3526,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2659
1633208696,0.2341,0.2457,0.3526,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2659
1633208697,0.2341,0.2457,0.3584,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2665
1633208698,0.2341,0.2457,0.3584,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2665
1633208699,0.2341,0.2457,0.3584,0.2543,0.2341,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2665
1633208700,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208701,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208702,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208703,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208704,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208705,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208706,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.2254,0.3873,0.2486,0.3873,0.2254,0.2757
1633208707,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208708,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208709,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208710,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208711,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208712,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3179,0.3873,0.2514,0.3873,0.2341,0.2853
1633208713,0.2341,0.2457,0.3584,0.2543,0.3266,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2858
1633208714,0.2341,0.2486,0.3584,0.2543,0.3266,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2861
1633208715,0.2341,0.2486,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2864
1633208716,0.2341,0.2486,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2864
1633208717,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208718,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208719,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208720,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208721,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208722,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208723,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3873,0.2514,0.3873,0.2341,0.2867
1633208724,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3902,0.2514,0.3902,0.2341,0.287
1633208725,0.2341,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3902,0.2514,0.3902,0.2341,0.287
1633208726,0.2486,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2887
1633208727,0.2486,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2887
1633208728,0.2486,0.2514,0.3584,0.2543,0.3295,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2887
1633208729,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2908
1633208730,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2908
1633208731,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2908
1633208732,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2514,0.3931,0.237,0.2908
1633208733,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2543,0.3931,0.237,0.291
1633208734,0.2486,0.2514,0.3584,0.2543,0.3497,0.2399,0.237,0.3237,0.3931,0.2543,0.3931,0.237,0.291
