timestamp,ati3,ati0,ati7,ati4,ati2,ati6,ati1,ati5,ati8,ati9,max,min,avg
33,0.1146,0.0,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0688
34,0.1146,0.0,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0688
35,0.1146,0.0,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0688
36,0.1146,0.0,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0688
37,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
38,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
39,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
40,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
41,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
42,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
43,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
44,0.1146,0.1146,0.0,0.1146,0.1146,0.0,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0802
45,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
46,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
47,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
48,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
49,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
50,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
51,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
52,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.0,0.0917
53,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
54,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
55,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
56,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
57,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
58,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
59,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
60,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
61,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
62,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
63,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
64,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
65,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
66,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
67,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
68,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
69,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
70,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
71,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
72,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
73,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
74,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
75,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
76,0.1146,0.1146,0.0,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.0,0.1031
77,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146
78,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146
79,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146
80,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146
81,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146
82,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
83,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
84,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
85,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
86,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
87,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
88,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
89,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
90,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
91,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
92,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
93,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
94,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
95,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
96,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
97,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
98,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
99,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
100,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
101,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1167
102,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
103,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
104,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
105,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
106,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
107,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
108,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
109,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
110,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
111,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
112,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
113,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
114,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
115,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
116,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
117,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
118,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
119,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
120,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
121,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
122,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1354,0.1146,0.1188
123,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
124,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
125,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
126,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
127,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
128,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
129,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
130,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
131,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
132,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
133,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
134,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
135,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
136,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
137,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
138,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
139,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
140,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
141,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
142,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
143,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
144,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
145,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
146,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
147,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
148,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
149,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
150,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
151,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
152,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
153,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
154,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
155,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
156,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
157,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
158,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
159,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
160,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
161,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
162,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
163,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
164,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
165,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2292,0.1146,0.1146,0.2292,0.1146,0.1281
166,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
167,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
168,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
169,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
170,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
171,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
172,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
173,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
174,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
175,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
176,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
177,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
178,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
179,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
180,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
181,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
182,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
183,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
184,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
185,0.1146,0.1146,0.1354,0.1146,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1292
186,0.1146,0.1146,0.1354,0.2188,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1396
187,0.1146,0.1146,0.1354,0.2188,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1396
188,0.1146,0.1146,0.1354,0.2188,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1396
189,0.1146,0.1146,0.1354,0.2188,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1396
190,0.1146,0.1146,0.1354,0.2188,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.2396,0.1146,0.1396
191,0.1146,0.1146,0.1354,0.3542,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3542,0.1146,0.1531
192,0.1146,0.1146,0.1354,0.3542,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3542,0.1146,0.1531
193,0.1146,0.1146,0.1354,0.3646,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3646,0.1146,0.1542
194,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
195,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
196,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
197,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
198,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
199,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
200,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
201,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
202,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
203,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
204,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
205,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
206,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
207,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
208,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
209,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
210,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
211,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
212,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
213,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
214,0.1146,0.1146,0.1354,0.3958,0.1146,0.1146,0.1146,0.2396,0.1146,0.1146,0.3958,0.1146,0.1573
