timestamp,hd1,hd9,hd2,hd0,hd5,hd6,hd4,hd8,hd3,hd7,max,min,avg
53,0.0841,0.225,0.1568,0.0818,0.1205,0.125,0.0932,0.1114,0.15,0.2045,0.225,0.0818,0.1352
54,0.0841,0.2364,0.1568,0.0818,0.1205,0.1318,0.0932,0.1114,0.15,0.2045,0.2364,0.0818,0.137
55,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.15,0.2045,0.2364,0.0818,0.1409
56,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.15,0.2045,0.2364,0.0818,0.1409
57,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.15,0.2045,0.2364,0.0818,0.1409
58,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.15,0.2045,0.2364,0.0818,0.1409
59,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.1568,0.2045,0.2364,0.0818,0.1416
60,0.0841,0.2364,0.1955,0.0818,0.1205,0.1318,0.0932,0.1114,0.1568,0.2045,0.2364,0.0818,0.1416
61,0.0841,0.2364,0.1977,0.0818,0.1205,0.1318,0.0932,0.1114,0.1568,0.2045,0.2364,0.0818,0.1418
62,0.0841,0.2364,0.1977,0.0818,0.1205,0.1318,0.0932,0.1114,0.1568,0.2045,0.2364,0.0818,0.1418
63,0.0841,0.2409,0.1977,0.0818,0.1205,0.1318,0.0932,0.1114,0.1568,0.2045,0.2409,0.0818,0.1423
64,0.0841,0.2409,0.1977,0.0818,0.1205,0.1318,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1441
65,0.0841,0.2409,0.1977,0.0818,0.1205,0.1318,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1441
66,0.0841,0.2409,0.1977,0.0818,0.1205,0.1318,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1441
67,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
68,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
69,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
70,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
71,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
72,0.0841,0.2409,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2045,0.2409,0.0818,0.1459
73,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
74,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
75,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
76,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
77,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
78,0.0841,0.2773,0.1977,0.0818,0.1205,0.15,0.1114,0.1114,0.1568,0.2068,0.2773,0.0818,0.1498
79,0.0841,0.2773,0.1977,0.0841,0.1205,0.15,0.1114,0.1114,0.1614,0.2068,0.2773,0.0841,0.1505
80,0.0841,0.2773,0.1977,0.0841,0.1205,0.15,0.1114,0.1114,0.1614,0.2068,0.2773,0.0841,0.1505
81,0.0841,0.2841,0.1977,0.0841,0.1205,0.15,0.1182,0.1114,0.1614,0.2068,0.2841,0.0841,0.1518
82,0.0841,0.2841,0.1977,0.0841,0.1205,0.15,0.1182,0.1114,0.1614,0.2114,0.2841,0.0841,0.1523
83,0.0841,0.2909,0.2182,0.0841,0.1205,0.15,0.1182,0.1114,0.1682,0.2114,0.2909,0.0841,0.1557
84,0.0841,0.2909,0.2182,0.0841,0.1205,0.15,0.1182,0.1114,0.1682,0.2114,0.2909,0.0841,0.1557
85,0.0841,0.2909,0.2182,0.0841,0.1227,0.15,0.1182,0.1114,0.1682,0.2114,0.2909,0.0841,0.1559
86,0.0841,0.2909,0.2182,0.0841,0.1227,0.15,0.1182,0.1114,0.1682,0.2114,0.2909,0.0841,0.1559
87,0.1409,0.2909,0.2182,0.0841,0.1227,0.15,0.1182,0.1114,0.1682,0.2114,0.2909,0.0841,0.1616
88,0.1409,0.2909,0.2182,0.0841,0.1227,0.15,0.1182,0.1136,0.1682,0.2114,0.2909,0.0841,0.1618
89,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1682,0.2114,0.2909,0.0841,0.1632
90,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1682,0.2114,0.2909,0.0841,0.1632
91,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1705,0.2114,0.2909,0.0841,0.1634
92,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1705,0.2114,0.2909,0.0841,0.1634
93,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1705,0.2159,0.2909,0.0841,0.1639
94,0.1409,0.2909,0.2205,0.0841,0.1227,0.1591,0.1205,0.1136,0.1705,0.2159,0.2909,0.0841,0.1639
95,0.1409,0.2909,0.2205,0.1023,0.1227,0.1591,0.1205,0.1136,0.175,0.2159,0.2909,0.1023,0.1661
96,0.15,0.2909,0.2205,0.1023,0.1227,0.1591,0.1205,0.1136,0.175,0.2159,0.2909,0.1023,0.1671
97,0.15,0.2909,0.2205,0.1023,0.1227,0.1591,0.1205,0.1136,0.175,0.2159,0.2909,0.1023,0.1671
98,0.15,0.2909,0.2205,0.1023,0.1227,0.1591,0.1205,0.1136,0.175,0.2159,0.2909,0.1023,0.1671
99,0.15,0.2909,0.2205,0.1023,0.1227,0.1591,0.1205,0.1136,0.175,0.2159,0.2909,0.1023,0.1671
100,0.15,0.2909,0.2205,0.1023,0.1227,0.1591,0.2273,0.1136,0.175,0.2159,0.2909,0.1023,0.1777
101,0.15,0.2932,0.2205,0.1023,0.1227,0.1591,0.2273,0.1136,0.175,0.2159,0.2932,0.1023,0.178
102,0.15,0.2977,0.2205,0.1023,0.1227,0.1591,0.2273,0.1136,0.175,0.2159,0.2977,0.1023,0.1784
103,0.15,0.2977,0.2205,0.1023,0.1227,0.1591,0.2273,0.1136,0.2114,0.2159,0.2977,0.1023,0.182
104,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.1136,0.2182,0.2159,0.3,0.1023,0.183
105,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2159,0.3,0.1023,0.1866
106,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2159,0.3,0.1023,0.1866
107,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2159,0.3,0.1023,0.1866
108,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2159,0.3,0.1023,0.1866
109,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2159,0.3,0.1023,0.1866
110,0.15,0.3,0.2205,0.1023,0.1227,0.1591,0.2273,0.15,0.2182,0.2182,0.3,0.1023,0.1868
111,0.15,0.3,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2182,0.3,0.1023,0.1886
112,0.15,0.3045,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2182,0.3045,0.1023,0.1891
113,0.15,0.3045,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2182,0.3045,0.1023,0.1891
114,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2205,0.3068,0.1023,0.1896
115,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2205,0.3068,0.1023,0.1896
116,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2205,0.3068,0.1023,0.1896
117,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2205,0.3068,0.1023,0.1896
118,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.15,0.2182,0.2205,0.3068,0.1023,0.1896
119,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.1886,0.2182,0.2205,0.3068,0.1023,0.1934
120,0.15,0.3068,0.2205,0.1023,0.1409,0.1591,0.2273,0.1886,0.2182,0.2205,0.3068,0.1023,0.1934
121,0.15,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2182,0.2227,0.3068,0.1023,0.1943
122,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
123,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
124,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
125,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
126,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
127,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
128,0.1568,0.3068,0.2205,0.1023,0.1477,0.1591,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1952
129,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
130,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
131,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
132,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
133,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
134,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
135,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.1886,0.2205,0.2227,0.3068,0.1023,0.1955
136,0.1568,0.3068,0.2205,0.1023,0.1477,0.1614,0.2273,0.2091,0.2205,0.2227,0.3068,0.1023,0.1975
137,0.1568,0.3068,0.2227,0.1023,0.1477,0.1614,0.2273,0.2091,0.2205,0.2227,0.3068,0.1023,0.1977
138,0.1568,0.3091,0.2227,0.1023,0.1477,0.1614,0.2273,0.2091,0.2227,0.2227,0.3091,0.1023,0.1982
139,0.1568,0.3091,0.2227,0.1023,0.1477,0.1614,0.2273,0.2091,0.2227,0.2227,0.3091,0.1023,0.1982
140,0.1568,0.3091,0.2227,0.1023,0.1477,0.1614,0.2273,0.2091,0.2227,0.225,0.3091,0.1023,0.1984
141,0.1568,0.3091,0.2227,0.1023,0.1568,0.1614,0.2273,0.2091,0.2227,0.225,0.3091,0.1023,0.1993
142,0.1568,0.3091,0.2227,0.1023,0.1568,0.1614,0.2273,0.2159,0.2227,0.225,0.3091,0.1023,0.2
143,0.1568,0.3091,0.2227,0.1023,0.1568,0.1614,0.2273,0.2159,0.2227,0.225,0.3091,0.1023,0.2
144,0.1568,0.3091,0.2227,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3091,0.1023,0.2011
145,0.1568,0.3205,0.2227,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3205,0.1023,0.2023
146,0.1568,0.3205,0.2227,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3205,0.1023,0.2023
147,0.1568,0.3205,0.2227,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3205,0.1023,0.2023
148,0.1568,0.3205,0.225,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3205,0.1023,0.2025
149,0.1568,0.3205,0.225,0.1023,0.1568,0.1614,0.2386,0.2159,0.2227,0.225,0.3205,0.1023,0.2025
150,0.1568,0.3205,0.2273,0.1023,0.1568,0.1614,0.2386,0.2159,0.225,0.225,0.3205,0.1023,0.203
151,0.1568,0.3227,0.2273,0.1023,0.1568,0.1614,0.2386,0.2159,0.225,0.225,0.3227,0.1023,0.2032
152,0.1568,0.3227,0.2273,0.1045,0.1568,0.1614,0.2386,0.2159,0.225,0.225,0.3227,0.1045,0.2034
153,0.1568,0.3227,0.2295,0.1045,0.1568,0.1614,0.2409,0.2159,0.225,0.225,0.3227,0.1045,0.2039
154,0.1568,0.3227,0.2295,0.1045,0.1568,0.1614,0.2409,0.2159,0.225,0.225,0.3227,0.1045,0.2039
155,0.1568,0.3227,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.225,0.225,0.3227,0.1045,0.2043
156,0.1568,0.3227,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3227,0.1045,0.2059
157,0.1568,0.3227,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3227,0.1045,0.2059
158,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3273,0.1045,0.2064
159,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3273,0.1045,0.2064
160,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3273,0.1045,0.2064
161,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3273,0.1045,0.2064
162,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2159,0.2409,0.225,0.3273,0.1045,0.2064
163,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2182,0.2409,0.225,0.3273,0.1045,0.2066
164,0.1568,0.3273,0.2341,0.1045,0.1568,0.1614,0.2409,0.2182,0.2409,0.225,0.3273,0.1045,0.2066
165,0.1568,0.3386,0.2341,0.1045,0.1568,0.1614,0.2409,0.2182,0.2409,0.225,0.3386,0.1045,0.2077
166,0.1568,0.3386,0.2341,0.1045,0.1568,0.1614,0.2409,0.2182,0.2409,0.225,0.3386,0.1045,0.2077
167,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
168,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
169,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
170,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
171,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
172,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
173,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
174,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2182,0.2409,0.225,0.3386,0.1045,0.2082
175,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2205,0.2409,0.225,0.3386,0.1045,0.2084
176,0.1568,0.3386,0.2364,0.1045,0.1568,0.1614,0.2432,0.2205,0.2409,0.2273,0.3386,0.1045,0.2086
