timestamp,cs4231a8,cs4231a6,cs4231a4,cs4231a5,cs4231a3,cs4231a2,cs4231a9,cs4231a1,cs4231a7,cs4231a0,max,min,avg
1633504399,0.0652,0.1232,0.058,0.1087,0.0652,0.1232,0.058,0.1087,0.1087,0.0652,0.1232,0.058,0.0884
1633504400,0.0652,0.1232,0.058,0.1087,0.0652,0.1232,0.058,0.1087,0.1087,0.0652,0.1232,0.058,0.0884
1633504401,0.0652,0.1232,0.058,0.1087,0.0652,0.2174,0.058,0.1087,0.1087,0.0652,0.2174,0.058,0.0978
1633504402,0.0652,0.1304,0.058,0.1087,0.0652,0.2174,0.058,0.1087,0.1087,0.0652,0.2174,0.058,0.0986
1633504403,0.0652,0.1304,0.0652,0.1087,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1116
1633504404,0.0652,0.1304,0.0652,0.1087,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1116
1633504405,0.0652,0.1304,0.0652,0.1087,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1116
1633504406,0.0652,0.1304,0.0652,0.1087,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1116
1633504407,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504408,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504409,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504410,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504411,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504412,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504413,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504414,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504415,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504416,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504417,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504418,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504419,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504420,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504421,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504422,0.0652,0.1377,0.0652,0.1232,0.0652,0.2174,0.1812,0.1087,0.1087,0.0652,0.2174,0.0652,0.1138
1633504423,0.0652,0.1377,0.1087,0.1232,0.1087,0.2319,0.1812,0.1087,0.1087,0.0652,0.2319,0.0652,0.1239
1633504424,0.0652,0.1377,0.1087,0.1232,0.1087,0.2319,0.1812,0.1087,0.1087,0.0652,0.2319,0.0652,0.1239
1633504425,0.0652,0.1377,0.1087,0.1232,0.1087,0.2319,0.1812,0.1087,0.1087,0.0652,0.2319,0.0652,0.1239
1633504426,0.0652,0.1377,0.1087,0.1232,0.1087,0.2319,0.2609,0.1087,0.1087,0.0652,0.2609,0.0652,0.1319
1633504427,0.0652,0.1377,0.1087,0.1232,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1326
1633504428,0.0652,0.2319,0.1087,0.1232,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.142
1633504429,0.0652,0.2319,0.1087,0.1232,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.142
1633504430,0.0652,0.2319,0.1087,0.1377,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1435
1633504431,0.0652,0.2319,0.1087,0.1377,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1435
1633504432,0.0652,0.2319,0.1087,0.1377,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1435
1633504433,0.0652,0.2319,0.1087,0.1377,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1435
1633504434,0.0652,0.2319,0.1087,0.1377,0.1087,0.2319,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1435
1633504435,0.0652,0.2319,0.1087,0.1377,0.1087,0.2464,0.2681,0.1087,0.1087,0.0652,0.2681,0.0652,0.1449
1633504436,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.1087,0.2681,0.0652,0.1616
1633504437,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.1087,0.2681,0.0652,0.1616
1633504438,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504439,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504440,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504441,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504442,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504443,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504444,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504445,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504446,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504447,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504448,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504449,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504450,0.0652,0.2319,0.1087,0.2391,0.1087,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1717
1633504451,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504452,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504453,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504454,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504455,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504456,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504457,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504458,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504459,0.0652,0.2319,0.1087,0.2391,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1746
1633504460,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2101,0.2681,0.0652,0.1761
1633504461,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504462,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504463,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504464,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504465,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504466,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504467,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504468,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504469,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504470,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504471,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504472,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504473,0.0652,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.0652,0.1775
1633504474,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.1087,0.1833
1633504475,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.1087,0.1833
1633504476,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.1087,0.1833
1633504477,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.1087,0.1833
1633504478,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.1087,0.1304,0.2246,0.2681,0.1087,0.1833
1633504479,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.2101,0.1304,0.2246,0.2681,0.1087,0.1935
1633504480,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.2101,0.1304,0.2246,0.2681,0.1087,0.1935
1633504481,0.1232,0.2319,0.1087,0.2536,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.2681,0.1087,0.1949
1633504482,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504483,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504484,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504485,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504486,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504487,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504488,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504489,0.1232,0.2319,0.1087,0.3333,0.1377,0.2464,0.2681,0.2101,0.1304,0.2391,0.3333,0.1087,0.2029
1633504490,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504491,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504492,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504493,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504494,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504495,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504496,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504497,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504498,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504499,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504500,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.1304,0.2391,0.3333,0.1087,0.213
1633504501,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2225
1633504502,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2225
1633504503,0.1232,0.2319,0.1087,0.3333,0.1377,0.3261,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2225
1633504504,0.1232,0.2319,0.1087,0.3333,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2232
1633504505,0.1232,0.2319,0.1087,0.3333,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2232
1633504506,0.1232,0.2319,0.1087,0.3333,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2232
1633504507,0.1232,0.2319,0.1087,0.3333,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3333,0.1087,0.2232
1633504508,0.1232,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2239
1633504509,0.1232,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2239
1633504510,0.1232,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2239
1633504511,0.1232,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2239
1633504512,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504513,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504514,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504515,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504516,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504517,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504518,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504519,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504520,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2899,0.2101,0.2246,0.2391,0.3406,0.1087,0.2333
1633504521,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2101,0.2246,0.2391,0.3406,0.1087,0.2341
1633504522,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504523,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504524,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504525,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504526,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504527,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504528,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504529,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504530,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504531,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504532,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504533,0.2174,0.2319,0.1087,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1087,0.2348
1633504534,0.2174,0.2319,0.1304,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1304,0.2369
1633504535,0.2174,0.2319,0.1304,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1304,0.2369
1633504536,0.2174,0.2319,0.1304,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1304,0.2369
1633504537,0.2174,0.2319,0.1304,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1304,0.2369
1633504538,0.2319,0.2319,0.1304,0.3406,0.1377,0.3333,0.2971,0.2174,0.2246,0.2391,0.3406,0.1304,0.2384
1633504539,0.2319,0.2319,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2399
1633504540,0.2319,0.2319,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2399
1633504541,0.2319,0.2319,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2399
1633504542,0.2319,0.2319,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2399
1633504543,0.2536,0.2319,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.242
1633504544,0.2536,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2435
1633504545,0.2536,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2435
1633504546,0.2536,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2435
1633504547,0.2536,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2435
1633504548,0.2536,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2435
1633504549,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2442
1633504550,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3116,0.2174,0.2246,0.2391,0.3406,0.1304,0.2442
1633504551,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3406,0.1304,0.2457
1633504552,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3406,0.1304,0.2457
1633504553,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3406,0.1304,0.2457
1633504554,0.2609,0.2464,0.1304,0.3406,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3406,0.1304,0.2457
1633504555,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504556,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504557,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504558,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504559,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504560,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504561,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504562,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504563,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504564,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504565,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504566,0.2609,0.2464,0.1304,0.3478,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3478,0.1304,0.2464
1633504567,0.2609,0.2464,0.1304,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1304,0.2485
1633504568,0.2609,0.2464,0.1304,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1304,0.2485
1633504569,0.2609,0.2464,0.1304,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1304,0.2485
1633504570,0.2609,0.2464,0.1449,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1377,0.25
1633504571,0.2609,0.2464,0.1449,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1377,0.25
1633504572,0.2609,0.2464,0.1449,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1377,0.25
1633504573,0.2609,0.2464,0.1449,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1377,0.25
1633504574,0.2609,0.2464,0.1449,0.3696,0.1377,0.3333,0.3261,0.2174,0.2246,0.2391,0.3696,0.1377,0.25
