timestamp,e1000e1,e1000e5,e1000e3,e1000e4,e1000e0,e1000e6,e1000e8,e1000e2,e1000e9,e1000e7,max,min,avg
37,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.5938,0.5938,0.625,0.625,0.5469,0.5859
38,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
39,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
40,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
41,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
42,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
43,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
44,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
45,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
46,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
47,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
48,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
49,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
50,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
51,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
52,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
53,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
54,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
55,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
56,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
57,0.5469,0.625,0.5469,0.5625,0.5781,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5875
58,0.5469,0.625,0.5469,0.5625,0.5938,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5891
59,0.5469,0.625,0.5469,0.5625,0.5938,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5891
60,0.5469,0.625,0.5469,0.5625,0.5938,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5891
61,0.5469,0.625,0.5469,0.5625,0.5938,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5891
62,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
63,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
64,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
65,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
66,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
67,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
68,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
69,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
70,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
71,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
72,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
73,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
74,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
75,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
76,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
77,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
78,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
79,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
80,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
81,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
82,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
83,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
84,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
85,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
86,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
87,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
88,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
89,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
90,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
91,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
92,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
93,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
94,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
95,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
96,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
97,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
98,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
99,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
100,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
101,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
102,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
103,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
104,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
105,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
106,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
107,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
108,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
109,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
110,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
111,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
112,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
113,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
114,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
115,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
116,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
117,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
118,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
119,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
120,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
121,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
122,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
123,0.5469,0.625,0.5469,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5906
124,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
125,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
126,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
127,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
128,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
129,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
130,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
131,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
132,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
133,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
134,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
135,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
136,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
137,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
138,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
139,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
140,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
141,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
142,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
143,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
144,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
145,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
146,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
147,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
148,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
149,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
150,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
151,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
152,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
153,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
154,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
155,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
156,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
157,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
158,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
159,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
160,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
161,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
162,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
163,0.5469,0.625,0.5938,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5953
164,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
165,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
166,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
167,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
168,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
169,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
170,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
171,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
172,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
173,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
174,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
175,0.5469,0.625,0.6094,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5969
176,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5984
177,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5984
178,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5984
179,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.6094,0.5938,0.625,0.625,0.5469,0.5984
180,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
181,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
182,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
183,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
184,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
185,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
186,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
187,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
188,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
189,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
190,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
191,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
192,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
193,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
194,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
195,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
196,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
197,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
198,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
199,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
200,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
201,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
202,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
203,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
204,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
205,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
206,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
207,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
208,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
209,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
210,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
211,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
212,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
213,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
214,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
215,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
216,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
217,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
218,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
219,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
220,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
221,0.5469,0.625,0.625,0.5625,0.6094,0.5625,0.625,0.625,0.5938,0.625,0.625,0.5469,0.6
