timestamp,ohci6,ohci4,ohci0,ohci9,ohci8,ohci7,ohci1,ohci2,ohci5,ohci3,max,min,avg
168,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
169,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
170,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
171,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
172,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
173,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
174,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
175,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
176,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
177,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
178,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
179,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
180,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
181,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
182,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
183,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
184,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
185,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
186,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
187,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
188,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
189,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
190,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
191,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
192,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
193,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
194,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
195,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
196,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
197,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
198,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
199,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
200,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
201,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
202,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
203,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
204,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
205,0.3846,0.3571,0.3407,0.37,0.3352,0.3919,0.3553,0.3718,0.3681,0.337,0.3919,0.3352,0.3612
