timestamp,hda2,hda5,hda1,hda0,hda6,hda8,hda3,hda4,hda7,hda9,max,min,avg
209,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
210,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
211,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
212,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
213,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
214,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
215,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
216,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
217,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
218,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
219,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
220,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
221,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
222,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
223,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
224,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
225,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
226,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
227,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
228,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
229,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
230,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
231,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
232,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
233,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
234,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
235,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
236,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
237,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
238,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
239,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
240,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
241,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
242,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
243,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
244,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
245,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
246,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
247,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
248,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
249,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
250,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
251,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
252,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
253,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
254,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
255,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
256,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
257,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
258,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
259,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
260,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
261,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
262,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
263,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
264,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
265,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
266,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
267,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
268,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
269,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
270,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
271,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6348,0.6478,0.6478,0.6478,0.6478,0.6348,0.6443
272,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
273,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
274,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
275,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
276,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
277,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
278,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
279,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
280,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
281,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
282,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
283,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
284,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
285,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
286,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
287,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
288,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
289,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
290,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
291,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
292,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
293,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
294,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
295,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
296,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
297,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
298,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
299,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
300,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
301,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
302,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
303,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
304,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
305,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
306,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
307,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
308,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
309,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
310,0.6478,0.6435,0.6435,0.6478,0.6478,0.6348,0.6435,0.6478,0.6478,0.6478,0.6478,0.6348,0.6452
311,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
312,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
313,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
314,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
315,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
316,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
317,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
318,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
319,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
320,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
321,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
322,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
323,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
324,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
325,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
326,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
327,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
328,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
329,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
330,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
331,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
332,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
333,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
334,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
335,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
336,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
337,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
338,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
339,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
340,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
341,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
342,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
343,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
344,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
345,0.6478,0.6435,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6465
346,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
347,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
348,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
349,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
350,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
351,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
352,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
353,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
354,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
355,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
356,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
357,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
358,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
359,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
360,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
361,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
362,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
363,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
364,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
365,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
366,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
367,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
368,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
369,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
370,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
371,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
372,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
373,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
374,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
375,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
376,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
377,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
378,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
379,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
380,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
381,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
382,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
383,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
384,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
385,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
386,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
387,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
388,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
389,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
390,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
391,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
392,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
393,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
394,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
395,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
396,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
397,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
398,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
399,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
400,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
401,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
402,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
403,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
404,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
405,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
406,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
407,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
408,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
409,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
410,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
411,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
412,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
413,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
414,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
415,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
416,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6435,0.6478,0.6478,0.6478,0.6478,0.6435,0.6469
