timestamp,legacy_ee100pro8,legacy_ee100pro5,legacy_ee100pro4,legacy_ee100pro9,legacy_ee100pro0,legacy_ee100pro1,legacy_ee100pro6,legacy_ee100pro2,legacy_ee100pro7,legacy_ee100pro3,max,min,avg
2721,0.0116,0.5394,0.0116,0.0116,0.4769,0.0116,0.0116,0.0116,0.0116,0.0116,0.5394,0.0116,0.1109
2723,0.0116,0.5394,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5394,0.0116,0.0644
2725,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2726,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.2685,0.0116,0.0116,0.0116,0.2685,0.0116,0.0373
2728,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.2685,0.0116,0.0116,0.0116,0.2685,0.0116,0.0373
2729,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.2685,0.0116,0.0116,0.0116,0.2685,0.0116,0.0373
2730,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.2685,0.0116,0.0116,0.0116,0.2685,0.0116,0.0373
2731,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.2685,0.0116,0.0116,0.0116,0.2685,0.0116,0.0373
2732,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2735,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2737,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2738,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2740,0.0116,0.0116,0.0116,0.0116,0.0116,0.3565,0.0116,0.0116,0.0116,0.0116,0.3565,0.0116,0.0461
2741,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2743,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2744,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2745,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2746,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2747,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2748,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2749,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2751,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2752,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2753,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2754,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2755,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2756,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2757,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2758,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2759,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2760,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2761,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2762,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2763,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2764,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2765,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2766,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2767,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2768,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2770,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2772,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2773,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2774,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2775,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4375,0.4375,0.0116,0.0542
2778,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2779,0.0116,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5463,0.0116,0.0651
2781,0.3102,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5463,0.0116,0.0949
2783,0.3102,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5463,0.0116,0.0949
2786,0.3102,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5463,0.0116,0.0949
2787,0.3102,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.3773,0.0116,0.078
2789,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.3773,0.0116,0.0482
2790,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.3773,0.0116,0.0482
2791,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.3773,0.0116,0.0482
2793,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.3773,0.0116,0.0482
2794,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2795,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2796,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2798,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2799,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2800,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2801,0.5995,0.0116,0.4815,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5995,0.0116,0.1174
2802,0.5995,0.0116,0.4815,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5995,0.0116,0.1174
2803,0.5995,0.0116,0.4815,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5995,0.0116,0.1174
2804,0.5995,0.0116,0.4815,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5995,0.0116,0.1174
2807,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2808,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2809,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2810,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2811,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2812,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2813,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2814,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2815,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2816,0.0116,0.0116,0.5255,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5255,0.0116,0.063
2817,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2818,0.0116,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0723
2819,0.0116,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0116,0.0116,0.331,0.6181,0.0116,0.1042
2820,0.0116,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0116,0.0116,0.331,0.6181,0.0116,0.1042
2821,0.0116,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0116,0.0116,0.331,0.6181,0.0116,0.1042
2824,0.0116,0.0116,0.0116,0.0116,0.0116,0.6181,0.0116,0.0116,0.0116,0.331,0.6181,0.0116,0.1042
2825,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.331,0.331,0.0116,0.0435
2826,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.331,0.331,0.0116,0.0435
2827,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2828,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2829,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2831,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2834,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2835,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2836,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2837,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2838,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2839,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2840,0.0116,0.3333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3333,0.0116,0.0438
2841,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0486
2842,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0486
2844,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0486
2845,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0486
2846,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.0486
2847,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2848,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2849,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2851,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2852,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2853,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2854,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2856,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2857,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.3981,0.0116,0.0502
2858,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.3981,0.0116,0.0502
2860,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2861,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2862,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2863,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2864,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2865,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2866,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2867,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2868,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2869,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0482
2870,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0482
2871,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2872,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2874,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2875,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2876,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2877,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2878,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2879,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2884,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2886,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2887,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2888,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2889,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2890,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2891,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5278,0.0116,0.0116,0.5278,0.0116,0.0632
2892,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2894,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2896,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2901,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.0116,0.0116,0.0116,0.4213,0.0116,0.0526
2902,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.0116,0.0116,0.0116,0.4213,0.0116,0.0526
2903,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.4213,0.0116,0.0116,0.0116,0.5509,0.0116,0.1065
2904,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5509,0.0116,0.0655
2905,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5509,0.0116,0.0655
2906,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5509,0.0116,0.0655
2908,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.5509,0.0116,0.1026
2909,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.5509,0.0116,0.1026
2911,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.5509,0.0116,0.1026
2912,0.0116,0.0116,0.0116,0.5509,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.5509,0.0116,0.1026
2913,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.3819,0.0116,0.0486
2914,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.3819,0.0116,0.0486
2916,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.3819,0.0116,0.0486
2917,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.3819,0.0116,0.0486
2918,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3819,0.0116,0.3819,0.0116,0.0486
2919,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2922,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2923,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2924,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2925,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2926,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2927,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2929,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2930,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2931,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2932,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.4213,0.0116,0.0526
2933,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.4213,0.0116,0.0526
2936,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.4213,0.0116,0.0526
2937,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.4213,0.4213,0.0116,0.0526
2938,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.6273,0.4213,0.6273,0.0116,0.1141
2939,0.0116,0.0116,0.0116,0.0116,0.463,0.0116,0.0116,0.0116,0.6273,0.4213,0.6273,0.0116,0.1593
2940,0.0116,0.0116,0.0116,0.0116,0.463,0.0116,0.0116,0.0116,0.6273,0.4213,0.6273,0.0116,0.1593
2942,0.0116,0.0116,0.0116,0.0116,0.463,0.0116,0.0116,0.0116,0.6273,0.0116,0.6273,0.0116,0.1183
2943,0.0116,0.0116,0.0116,0.0116,0.463,0.0116,0.0116,0.0116,0.6273,0.0116,0.6273,0.0116,0.1183
2944,0.0116,0.0116,0.0116,0.0116,0.463,0.0116,0.0116,0.0116,0.6273,0.0116,0.6273,0.0116,0.1183
2945,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2946,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2947,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2948,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2949,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2950,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2951,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2952,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2954,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2955,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2956,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2957,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2958,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2959,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2960,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2961,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2962,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2963,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2964,0.0116,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0116,0.0116,0.0116,0.338,0.0116,0.0442
2965,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2966,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2968,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2969,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2971,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2972,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2973,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2975,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
2976,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5556,0.0116,0.0116,0.5556,0.0116,0.066
2979,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5556,0.0116,0.0116,0.5556,0.0116,0.066
2980,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5556,0.0116,0.0116,0.5556,0.0116,0.066
2981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5556,0.0116,0.0116,0.5556,0.0116,0.066
