timestamp,rtl81396,rtl81393,rtl81391,rtl81392,rtl81394,rtl81398,rtl81399,rtl81395,rtl81390,rtl81397,max,min,avg
210,0.4,0.32,0.3545,0.3218,0.3491,0.3545,0.3727,0.2873,0.3727,0.3545,0.4,0.2873,0.3487
211,0.4,0.32,0.3545,0.3218,0.3491,0.3545,0.3727,0.2873,0.3727,0.3545,0.4,0.2873,0.3487
212,0.4,0.32,0.3545,0.3273,0.3491,0.3545,0.3764,0.2873,0.3727,0.3545,0.4,0.2873,0.3496
213,0.4018,0.32,0.3545,0.3273,0.3491,0.3545,0.3764,0.2873,0.3727,0.3545,0.4018,0.2873,0.3498
214,0.4018,0.32,0.3545,0.3273,0.3527,0.3545,0.3764,0.2873,0.3727,0.3545,0.4018,0.2873,0.3502
215,0.4018,0.32,0.3545,0.3273,0.3527,0.3545,0.3764,0.2873,0.3727,0.3545,0.4018,0.2873,0.3502
216,0.4018,0.32,0.3545,0.3273,0.3545,0.3545,0.3764,0.2873,0.3727,0.3545,0.4018,0.2873,0.3503
217,0.4018,0.32,0.3545,0.3273,0.3545,0.3545,0.3764,0.2873,0.3745,0.3545,0.4018,0.2873,0.3505
218,0.4018,0.32,0.3545,0.3273,0.3545,0.3545,0.38,0.2873,0.3745,0.3545,0.4018,0.2873,0.3509
219,0.4018,0.32,0.3545,0.3273,0.3545,0.3545,0.3818,0.2873,0.3745,0.3545,0.4018,0.2873,0.3511
220,0.4018,0.3218,0.3545,0.3273,0.3545,0.3545,0.3836,0.2873,0.3745,0.3545,0.4018,0.2873,0.3514
221,0.4018,0.3218,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3516
222,0.4018,0.3218,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3516
223,0.4018,0.3236,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3518
224,0.4018,0.3255,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.352
225,0.4018,0.3255,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.352
226,0.4018,0.3273,0.3545,0.3273,0.3545,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3522
227,0.4018,0.3273,0.3545,0.3273,0.3564,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3524
228,0.4018,0.3273,0.3545,0.3273,0.3564,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3524
229,0.4018,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3527
230,0.4018,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3527
231,0.4018,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3527
232,0.4018,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4018,0.2873,0.3527
233,0.4145,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4145,0.2873,0.354
234,0.4145,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4145,0.2873,0.354
235,0.4145,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4145,0.2873,0.354
236,0.4145,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4145,0.2873,0.354
237,0.4182,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4182,0.2873,0.3544
238,0.4182,0.3273,0.3545,0.3273,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4182,0.2873,0.3544
239,0.4182,0.3273,0.3545,0.3291,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4182,0.2873,0.3545
240,0.4182,0.3273,0.3545,0.3291,0.36,0.3545,0.3855,0.2873,0.3745,0.3545,0.4182,0.2873,0.3545
241,0.4182,0.3291,0.3545,0.3291,0.36,0.3545,0.3855,0.2873,0.3818,0.3545,0.4182,0.2873,0.3554
242,0.4182,0.3291,0.3545,0.3291,0.36,0.3545,0.3891,0.2873,0.3818,0.3545,0.4182,0.2873,0.3558
243,0.4182,0.3291,0.3545,0.3291,0.36,0.3545,0.3891,0.2873,0.3818,0.3545,0.4182,0.2873,0.3558
244,0.4182,0.3291,0.3545,0.3291,0.36,0.3545,0.3891,0.2873,0.3818,0.3545,0.4182,0.2873,0.3558
245,0.4182,0.3291,0.3545,0.3309,0.36,0.3545,0.3891,0.2873,0.3818,0.3545,0.4182,0.2873,0.356
246,0.42,0.3291,0.3545,0.3309,0.36,0.3545,0.3891,0.2873,0.3818,0.3545,0.42,0.2873,0.3562
247,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3836,0.3545,0.42,0.2873,0.3565
248,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
249,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
250,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
251,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
252,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
253,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
254,0.42,0.3291,0.3545,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3571
255,0.42,0.3291,0.3636,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.358
256,0.42,0.3291,0.3636,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.358
257,0.42,0.3291,0.3636,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.358
258,0.42,0.3291,0.3709,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3587
259,0.42,0.3291,0.3709,0.3327,0.36,0.3545,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3587
260,0.42,0.3291,0.3709,0.3327,0.36,0.3564,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3589
261,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3591
262,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3891,0.2873,0.3855,0.3582,0.42,0.2873,0.3591
263,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3909,0.2873,0.3855,0.3582,0.42,0.2873,0.3593
264,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3909,0.2873,0.3855,0.3582,0.42,0.2873,0.3593
265,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.3582,0.42,0.2873,0.3595
266,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.3582,0.42,0.2873,0.3595
267,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.42,0.2873,0.3596
268,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.42,0.2873,0.3596
269,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.42,0.2873,0.3596
270,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.42,0.2873,0.3596
271,0.42,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.42,0.2873,0.3596
272,0.4218,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.4218,0.2873,0.3598
273,0.4218,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.4218,0.2873,0.3598
274,0.4218,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.2873,0.3855,0.36,0.4218,0.2873,0.3598
275,0.4218,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.3,0.3873,0.36,0.4218,0.3,0.3613
276,0.4255,0.3291,0.3727,0.3327,0.36,0.3564,0.3927,0.3,0.3873,0.36,0.4255,0.3,0.3616
277,0.4255,0.3291,0.3727,0.3327,0.36,0.3582,0.3927,0.3,0.3873,0.36,0.4255,0.3,0.3618
278,0.4255,0.3291,0.3727,0.3327,0.36,0.3582,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.362
279,0.4255,0.3291,0.3727,0.3327,0.3618,0.3582,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3622
280,0.4255,0.3291,0.3727,0.3327,0.3618,0.3582,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3622
281,0.4255,0.3291,0.3727,0.3327,0.3618,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3625
282,0.4255,0.3291,0.3727,0.3327,0.3618,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3625
283,0.4255,0.3291,0.3727,0.3327,0.3618,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3625
284,0.4255,0.3291,0.3727,0.3327,0.3618,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3625
285,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3644
286,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3,0.3891,0.36,0.4255,0.3,0.3644
287,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
288,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
289,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
290,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
291,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
292,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
293,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
294,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
295,0.4255,0.3291,0.3727,0.3327,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3645
296,0.4255,0.3291,0.3727,0.3345,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3647
297,0.4255,0.3291,0.3727,0.3345,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3647
298,0.4255,0.3291,0.3727,0.3345,0.38,0.3618,0.3927,0.3018,0.3891,0.36,0.4255,0.3018,0.3647
299,0.4255,0.3291,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3649
300,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3651
301,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3651
302,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3651
303,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3651
304,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3036,0.3891,0.36,0.4255,0.3036,0.3651
305,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3073,0.3891,0.36,0.4255,0.3073,0.3654
306,0.4255,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3073,0.3891,0.36,0.4255,0.3073,0.3654
307,0.4273,0.3309,0.3727,0.3345,0.38,0.3618,0.3927,0.3073,0.3891,0.3618,0.4273,0.3073,0.3658
308,0.4273,0.3455,0.3727,0.3345,0.38,0.3618,0.3927,0.3073,0.3891,0.3618,0.4273,0.3073,0.3673
309,0.4273,0.3473,0.3727,0.3345,0.38,0.3618,0.3927,0.3091,0.3891,0.3618,0.4273,0.3091,0.3676
310,0.4273,0.3473,0.3745,0.3345,0.38,0.3618,0.3927,0.3091,0.3891,0.3618,0.4273,0.3091,0.3678
311,0.4273,0.3473,0.3745,0.3345,0.38,0.3618,0.3927,0.3091,0.3891,0.3618,0.4273,0.3091,0.3678
312,0.4291,0.3473,0.3764,0.3345,0.38,0.3618,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3682
313,0.4291,0.3473,0.3764,0.3345,0.38,0.3618,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3682
314,0.4291,0.3473,0.3764,0.3345,0.38,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3684
315,0.4291,0.3473,0.3764,0.3345,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3685
316,0.4291,0.3473,0.3764,0.3345,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3685
317,0.4291,0.3473,0.3764,0.3345,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3685
318,0.4291,0.3473,0.3764,0.3345,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3685
319,0.4291,0.3473,0.3764,0.3364,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3687
320,0.4291,0.3491,0.3764,0.3364,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3689
321,0.4291,0.3491,0.3764,0.3364,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3689
322,0.4291,0.3491,0.3764,0.3364,0.3818,0.3636,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3689
323,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
324,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
325,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
326,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
327,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
328,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
329,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
330,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
331,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
332,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
333,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
334,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
335,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
336,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
337,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
338,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
339,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
340,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
341,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
342,0.4291,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4291,0.3091,0.3695
343,0.4309,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.3696
344,0.4309,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.3696
345,0.4309,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.3696
346,0.4309,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.3696
347,0.4309,0.3491,0.3764,0.3364,0.3818,0.3691,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.3696
348,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3927,0.3091,0.3891,0.3618,0.4309,0.3091,0.37
349,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3702
350,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3702
351,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3702
352,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3702
353,0.4309,0.3491,0.3764,0.3364,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3702
354,0.4309,0.3491,0.3764,0.3382,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3704
355,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3713
356,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3713
357,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3713
358,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3091,0.3891,0.3618,0.4309,0.3091,0.3713
359,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3127,0.3891,0.3618,0.4309,0.3127,0.3716
360,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3127,0.3891,0.3618,0.4309,0.3127,0.3716
361,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3127,0.3891,0.3618,0.4309,0.3127,0.3716
362,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3127,0.3891,0.3618,0.4309,0.3127,0.3716
363,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3127,0.3891,0.3618,0.4309,0.3127,0.3716
364,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3164,0.3891,0.3618,0.4309,0.3164,0.372
365,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3722
366,0.4309,0.3582,0.3764,0.3382,0.3818,0.3727,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3722
367,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
368,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
369,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
370,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
371,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
372,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
373,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
374,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
375,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
376,0.4309,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4309,0.3164,0.3731
377,0.4327,0.3582,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4327,0.3164,0.3733
378,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4327,0.3164,0.3734
379,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3891,0.3636,0.4327,0.3164,0.3734
380,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
381,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
382,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
383,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
384,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
385,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
386,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
387,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
388,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
389,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
390,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
391,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
392,0.4327,0.36,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3736
393,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3945,0.3164,0.3909,0.3636,0.4327,0.3164,0.3738
394,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3964,0.3164,0.3909,0.3636,0.4327,0.3164,0.374
395,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3964,0.3164,0.3909,0.3636,0.4327,0.3164,0.374
396,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4327,0.3182,0.3742
397,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4327,0.3182,0.3742
398,0.4327,0.3618,0.3764,0.3382,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4327,0.3182,0.3742
399,0.4327,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4327,0.3182,0.3745
400,0.4364,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4364,0.3182,0.3749
401,0.4364,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4364,0.3182,0.3749
402,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4382,0.3182,0.3751
403,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3909,0.3636,0.4382,0.3182,0.3751
404,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3182,0.3927,0.3636,0.4382,0.3182,0.3753
405,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3491,0.3927,0.3636,0.4382,0.3418,0.3784
406,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3491,0.3927,0.3636,0.4382,0.3418,0.3784
407,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.3964,0.3491,0.3927,0.3636,0.4382,0.3418,0.3784
408,0.4382,0.3618,0.3764,0.3418,0.3818,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3789
409,0.4382,0.3618,0.3764,0.3418,0.3836,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3791
410,0.4382,0.3618,0.3764,0.3418,0.3836,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3791
411,0.4382,0.3618,0.3764,0.3418,0.3836,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3791
412,0.4382,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3793
413,0.4382,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3793
414,0.4382,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3793
415,0.4382,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3793
416,0.4382,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.4382,0.3418,0.3793
417,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
418,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
419,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
420,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
