timestamp,legacy_intelhda4,legacy_intelhda5,legacy_intelhda8,legacy_intelhda0,legacy_intelhda6,legacy_intelhda7,legacy_intelhda1,legacy_intelhda3,legacy_intelhda9,legacy_intelhda2,max,min,avg
4662,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4663,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4666,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4667,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4669,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4670,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4671,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4674,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4675,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4679,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4682,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4683,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4684,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4688,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4689,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4693,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4694,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4696,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4698,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4699,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4700,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4702,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4704,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4705,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4706,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4707,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4708,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4711,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4712,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4713,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4715,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4716,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4719,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4720,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4722,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4723,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4724,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4729,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4730,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4731,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4734,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4735,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4736,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4737,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4738,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4739,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4740,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4742,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4746,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4748,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4750,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4751,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4753,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4754,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4758,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4760,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4761,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4763,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4773,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4774,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4778,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4779,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4780,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4781,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4783,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4785,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4786,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4790,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4791,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4792,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4793,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4796,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4797,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4798,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4800,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4802,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4804,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4805,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4806,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4809,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4815,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4816,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4818,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4819,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4821,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4826,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4827,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4829,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4832,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4834,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4835,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4836,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4839,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4842,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4843,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4844,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4850,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4851,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4852,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4853,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4854,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4857,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4859,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4862,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4863,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4864,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4865,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4866,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4868,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4870,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4871,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4876,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4878,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4879,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4881,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4884,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4887,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4890,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4891,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4893,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4894,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4896,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4897,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4898,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4900,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4901,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4902,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4903,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4906,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4907,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4909,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4911,0.6435,0.6174,0.6174,0.6174,0.6174,0.613,0.6174,0.6174,0.6435,0.6174,0.6435,0.613,0.6222
4912,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4913,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4916,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4917,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4921,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4923,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4924,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4925,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4926,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4928,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4930,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4934,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4936,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4938,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4940,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4941,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4942,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4945,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4946,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4947,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4948,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4949,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4952,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4955,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4957,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4959,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4960,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4962,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4969,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4970,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4971,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4976,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4977,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4978,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4979,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4980,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4981,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4985,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4988,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4991,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4993,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4995,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
4997,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5000,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5001,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5003,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5008,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5009,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5010,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5012,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5013,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5014,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5015,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5016,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5017,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5019,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5020,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5023,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5026,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5027,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5028,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5029,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5030,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5031,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5034,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5035,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5037,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5038,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5039,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5041,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5044,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5045,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5047,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5049,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5050,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
5052,0.6435,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6226
