timestamp,cs4231a8,cs4231a4,cs4231a1,cs4231a3,cs4231a9,cs4231a6,cs4231a5,cs4231a0,cs4231a7,cs4231a2,max,min,avg
4207,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
4208,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
4807,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
4808,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
5407,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
5408,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
6007,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
6008,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
6607,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
6608,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
7207,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
7208,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
7807,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
7808,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
8407,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
8408,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
9007,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
9008,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
9607,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
9608,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
10207,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
10208,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
10807,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
10808,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
11407,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
11408,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
12007,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
12008,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203,0.9203
