timestamp,e10009,e10004,e10003,e10008,e10001,e10002,e10000,e10006,e10007,e10005,max,min,avg
205,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2583,0.2583,0.3278,0.2748,0.3841,0.2583,0.3053
206,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2583,0.2583,0.3278,0.2748,0.3841,0.2583,0.3053
207,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2583,0.2583,0.3278,0.2748,0.3841,0.2583,0.3053
208,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
209,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
210,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
211,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
212,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
213,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
214,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
215,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2583,0.3278,0.2748,0.3841,0.2583,0.3063
216,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
217,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
218,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
219,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
220,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
221,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
222,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
223,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
224,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
225,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
226,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
227,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
228,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2748,0.3841,0.2616,0.3066
229,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2815,0.3841,0.2616,0.3073
230,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2815,0.3841,0.2616,0.3073
231,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2682,0.2616,0.3278,0.2815,0.3841,0.2616,0.3073
232,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2748,0.2616,0.3278,0.2815,0.3841,0.2616,0.3079
233,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2781,0.2616,0.3278,0.2815,0.3841,0.2616,0.3083
234,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2815,0.2616,0.3278,0.2815,0.3841,0.2616,0.3086
235,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2881,0.3841,0.2616,0.3099
236,0.2682,0.2781,0.3576,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3106
237,0.2748,0.2781,0.3576,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3112
238,0.2748,0.2781,0.3609,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3116
239,0.2748,0.2781,0.3609,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3116
240,0.2748,0.2781,0.3609,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3116
241,0.2748,0.2781,0.3609,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3116
242,0.2748,0.2781,0.3609,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3116
243,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3122
244,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3122
245,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3122
246,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2881,0.2616,0.3278,0.2947,0.3841,0.2616,0.3122
247,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
248,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
249,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
250,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
251,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
252,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
253,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
254,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
255,0.2748,0.2781,0.3675,0.3411,0.3841,0.3046,0.2914,0.2616,0.3278,0.2947,0.3841,0.2616,0.3126
256,0.2748,0.2781,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3136
257,0.2748,0.2781,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3136
258,0.2748,0.2781,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3136
259,0.2748,0.2781,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3136
260,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
261,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
262,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
263,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
264,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
265,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
266,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
267,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
268,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.2947,0.394,0.2616,0.3142
269,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3182
270,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3182
271,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3182
272,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3182
273,0.2748,0.2848,0.3675,0.3411,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3182
274,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3192
275,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3192
276,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3192
277,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3344,0.394,0.2616,0.3192
278,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
279,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
280,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
281,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
282,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
283,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
284,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
285,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
286,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
287,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
288,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
289,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
290,0.2815,0.2848,0.3675,0.3444,0.394,0.3046,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3195
291,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
292,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
293,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
294,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
295,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
296,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
297,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
298,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
299,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3377,0.394,0.2616,0.3242
300,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.2616,0.3278,0.3477,0.394,0.2616,0.3252
301,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2815,0.3291
302,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2815,0.3291
303,0.2815,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2815,0.3291
304,0.2848,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3295
305,0.2848,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3295
306,0.2848,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3295
307,0.2848,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3295
308,0.2947,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3305
309,0.2947,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3305
310,0.2947,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3305
311,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
312,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
313,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
314,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
315,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
316,0.298,0.2848,0.3675,0.3444,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3308
317,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
318,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
319,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
320,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
321,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
322,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
323,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
324,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
325,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
326,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
327,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
328,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
329,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
330,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
331,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
332,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
333,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
334,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
335,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
336,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
337,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
338,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
339,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
340,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
341,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3013,0.3278,0.3477,0.394,0.2848,0.3314
342,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3079,0.3278,0.3477,0.394,0.2848,0.3321
343,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3079,0.3278,0.3477,0.394,0.2848,0.3321
344,0.298,0.2848,0.3675,0.351,0.394,0.351,0.2914,0.3179,0.3278,0.3477,0.394,0.2848,0.3331
345,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3179,0.3278,0.3477,0.394,0.2848,0.3338
346,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.394,0.2848,0.3341
347,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.394,0.2848,0.3341
348,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.394,0.2848,0.3341
349,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.394,0.2848,0.3341
350,0.298,0.2848,0.3675,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.394,0.2848,0.3341
351,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
352,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
353,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
354,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
355,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
356,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
357,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
358,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
359,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
360,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
361,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
362,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
363,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
364,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
365,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
366,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
367,0.298,0.2848,0.404,0.351,0.394,0.351,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3378
368,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
369,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
370,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
371,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
372,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
373,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
374,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
375,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
376,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
377,0.298,0.2848,0.404,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.404,0.2848,0.3381
378,0.298,0.2848,0.4073,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4073,0.2848,0.3384
379,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
380,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
381,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
382,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
383,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
384,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.3477,0.4139,0.2848,0.3391
385,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
386,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
387,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
388,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
389,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
390,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
391,0.298,0.2848,0.4139,0.351,0.394,0.3543,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3394
392,0.298,0.2848,0.4139,0.351,0.394,0.3609,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3401
393,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3404
394,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.351,0.4139,0.2848,0.3404
395,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3543,0.4139,0.2848,0.3407
396,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
397,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
398,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
399,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
400,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
401,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
402,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
403,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
404,0.298,0.2848,0.4139,0.351,0.394,0.3642,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3417
405,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
406,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
407,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
408,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
409,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
410,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
411,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
412,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
413,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
414,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
415,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
416,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
417,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
418,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
419,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
420,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
421,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
422,0.298,0.2848,0.4139,0.351,0.394,0.3742,0.298,0.3212,0.3278,0.3642,0.4139,0.2848,0.3427
