timestamp,i825503,i825500,i825505,i825507,i825504,i825506,i825501,i825509,i825502,i825508,max,min,avg
210,0.4907,0.4468,0.3889,0.4074,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4482
211,0.4907,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4486
212,0.4907,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4486
213,0.4907,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4486
214,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
215,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
216,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
217,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
218,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
219,0.4931,0.4468,0.3889,0.412,0.4838,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4489
220,0.4931,0.4468,0.3889,0.412,0.4861,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4491
221,0.4931,0.4468,0.3889,0.412,0.4861,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4491
222,0.4931,0.4468,0.3889,0.412,0.4861,0.4468,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4491
223,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
224,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
225,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
226,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
227,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
228,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
229,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
230,0.4931,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4509
231,0.4977,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4514
232,0.4977,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4514
233,0.4977,0.4468,0.3889,0.412,0.5023,0.4491,0.5139,0.3889,0.4861,0.4282,0.5139,0.3889,0.4514
234,0.4977,0.4468,0.3889,0.412,0.5046,0.4491,0.5139,0.3935,0.4861,0.4282,0.5139,0.3889,0.4521
235,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5139,0.3935,0.4861,0.4282,0.5139,0.3935,0.4525
236,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5139,0.3935,0.4861,0.4282,0.5139,0.3935,0.4525
237,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5139,0.3935,0.4861,0.4282,0.5139,0.3935,0.4525
238,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
239,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
240,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
241,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
242,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
243,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
244,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
245,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
246,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
247,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5162,0.3935,0.4861,0.4282,0.5162,0.3935,0.4528
248,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4861,0.4282,0.5185,0.3935,0.453
249,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4861,0.4306,0.5185,0.3935,0.4532
250,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4861,0.4306,0.5185,0.3935,0.4532
251,0.4977,0.4468,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4861,0.4306,0.5185,0.3935,0.4532
252,0.4977,0.4491,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4861,0.4306,0.5185,0.3935,0.4535
253,0.4977,0.4491,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4884,0.4306,0.5185,0.3935,0.4537
254,0.4977,0.4491,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4884,0.4306,0.5185,0.3935,0.4537
255,0.4977,0.4769,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4884,0.4306,0.5185,0.3935,0.4565
256,0.4977,0.4769,0.3935,0.412,0.5046,0.4491,0.5185,0.3935,0.4884,0.4306,0.5185,0.3935,0.4565
257,0.4977,0.4769,0.3935,0.412,0.5046,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.4586
258,0.4977,0.4769,0.3935,0.412,0.5046,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.4586
259,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.459
260,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.459
261,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.459
262,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.459
263,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5069,0.4306,0.5208,0.3935,0.459
264,0.4977,0.4769,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.4597
265,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.46
266,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.46
267,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.46
268,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.46
269,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5093,0.4352,0.5208,0.3935,0.46
270,0.4977,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4607
271,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
272,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
273,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
274,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
275,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
276,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
277,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
278,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
279,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
280,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
281,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
282,0.5023,0.4792,0.3935,0.412,0.5093,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.4611
283,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5208,0.3935,0.5162,0.4352,0.5208,0.3935,0.462
284,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5231,0.3935,0.5162,0.4352,0.5231,0.3935,0.4623
285,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5231,0.3958,0.5162,0.4352,0.5231,0.3935,0.4625
286,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5231,0.3958,0.5185,0.4352,0.5231,0.3935,0.4627
287,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5231,0.3958,0.5185,0.4352,0.5231,0.3935,0.4627
288,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
289,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
290,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
291,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
292,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
293,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
294,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
295,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
296,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
297,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
298,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
299,0.5023,0.4792,0.3935,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3935,0.463
300,0.5023,0.4792,0.3958,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4632
301,0.5023,0.4792,0.3958,0.412,0.5185,0.4491,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4632
302,0.5023,0.4792,0.3958,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4641
303,0.5023,0.4792,0.3958,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4641
304,0.5023,0.4838,0.4352,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4685
305,0.5023,0.4838,0.4352,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4685
306,0.5023,0.4838,0.4352,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4685
307,0.5023,0.4838,0.4352,0.412,0.5185,0.4583,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.4685
308,0.5023,0.4838,0.4352,0.412,0.5185,0.463,0.5255,0.3958,0.5185,0.4352,0.5255,0.3958,0.469
309,0.5023,0.4838,0.4352,0.412,0.5185,0.463,0.5255,0.3981,0.5185,0.4352,0.5255,0.3981,0.4692
310,0.5023,0.4838,0.4352,0.412,0.5185,0.463,0.5255,0.3981,0.5185,0.4352,0.5255,0.3981,0.4692
311,0.5069,0.4838,0.4352,0.412,0.5185,0.463,0.5255,0.3981,0.5185,0.4352,0.5255,0.3981,0.4697
312,0.5069,0.4838,0.4352,0.412,0.5185,0.4722,0.5255,0.3981,0.5185,0.4352,0.5255,0.3981,0.4706
313,0.5093,0.4838,0.4352,0.412,0.5185,0.4722,0.5255,0.3981,0.5185,0.4352,0.5255,0.3981,0.4708
314,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5278,0.3981,0.5185,0.4444,0.5278,0.3981,0.4722
315,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5278,0.3981,0.5185,0.4444,0.5278,0.3981,0.4722
316,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
317,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
318,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
319,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
320,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
321,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5185,0.4444,0.5301,0.3981,0.4724
322,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
323,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
324,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
325,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
326,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
327,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
328,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
329,0.5093,0.4838,0.4375,0.412,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4727
330,0.5093,0.4838,0.4375,0.456,0.5185,0.4722,0.5301,0.3981,0.5208,0.4444,0.5301,0.3981,0.4771
331,0.5093,0.4838,0.4375,0.456,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4773
332,0.5093,0.4838,0.4375,0.456,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4773
333,0.5093,0.4838,0.4375,0.456,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4773
334,0.5093,0.4838,0.4375,0.456,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4773
335,0.5093,0.4838,0.4375,0.4583,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4775
336,0.5093,0.4838,0.4375,0.4583,0.5185,0.4722,0.5301,0.3981,0.5208,0.4468,0.5301,0.3981,0.4775
337,0.5093,0.4838,0.4375,0.4583,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4778
338,0.5093,0.4838,0.4375,0.4583,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4778
339,0.5093,0.4838,0.4375,0.463,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4782
340,0.5093,0.4838,0.4375,0.463,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4782
341,0.5093,0.4838,0.4375,0.463,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4782
342,0.5093,0.4838,0.4375,0.463,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4782
343,0.5093,0.4838,0.4375,0.463,0.5185,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4782
344,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
345,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
346,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
347,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
348,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
349,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
350,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
351,0.5093,0.4838,0.4375,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4785
352,0.5093,0.4838,0.4444,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4792
353,0.5093,0.4838,0.4444,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4792
354,0.5093,0.4838,0.4444,0.463,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4792
355,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4794
356,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4794
357,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5208,0.4468,0.5324,0.3981,0.4794
358,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4796
359,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4796
360,0.5093,0.4838,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4796
361,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4798
362,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4798
363,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5324,0.3981,0.5231,0.4468,0.5324,0.3981,0.4798
364,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4801
365,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4801
366,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4801
367,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4801
368,0.5093,0.4861,0.4444,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4801
369,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
370,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
371,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
372,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
373,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
374,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
375,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
376,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
377,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
378,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
379,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
380,0.5093,0.4861,0.4468,0.4653,0.5208,0.4722,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4803
381,0.5093,0.4861,0.4468,0.4653,0.5208,0.4745,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4805
382,0.5093,0.4861,0.4468,0.4653,0.5208,0.4745,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4805
383,0.5093,0.4861,0.4468,0.4653,0.5208,0.4745,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4805
384,0.5093,0.4861,0.4468,0.4653,0.5208,0.4769,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4808
385,0.5093,0.4861,0.4606,0.4653,0.5208,0.4769,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4822
386,0.5093,0.4861,0.4606,0.4653,0.5208,0.4769,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4822
387,0.5093,0.4861,0.4606,0.4653,0.5255,0.4792,0.5347,0.3981,0.5231,0.4468,0.5347,0.3981,0.4829
388,0.5093,0.4861,0.4606,0.4653,0.5278,0.4792,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4833
389,0.5093,0.4861,0.4606,0.4653,0.5278,0.4792,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4833
390,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4845
391,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4845
392,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4845
393,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4468,0.5347,0.3981,0.4845
394,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4491,0.5347,0.3981,0.4847
395,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4491,0.5347,0.3981,0.4847
396,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4491,0.5347,0.3981,0.4847
397,0.5093,0.4861,0.4606,0.4653,0.5278,0.4907,0.5347,0.3981,0.5255,0.4491,0.5347,0.3981,0.4847
398,0.5093,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4852
399,0.5093,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4852
400,0.5093,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4852
401,0.5116,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4854
402,0.5116,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4854
403,0.5116,0.4884,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4854
404,0.5116,0.4907,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4856
405,0.5116,0.4907,0.4606,0.4653,0.5278,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4856
406,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4859
407,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4859
408,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4859
409,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4491,0.537,0.3981,0.4859
410,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4861
411,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4861
412,0.5116,0.4907,0.4606,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4861
413,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
414,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
415,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
416,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
417,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
418,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
419,0.5116,0.4907,0.4653,0.4653,0.5301,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4866
420,0.5116,0.4907,0.4653,0.4653,0.5324,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4868
